0	1.0000000000	0.0020000000
1	0.9996046986	0.0020111209
2	0.9984194195	0.0020450904
3	0.9964460369	0.0021037005
4	0.9936876710	0.0021898500
5	0.9901486834	0.0023074120
6	0.9858346700	0.0024610570
7	0.9807524522	0.0026560270
8	0.9749100659	0.0028978464
9	0.9683167491	0.0031920366
10	0.9609829274	0.0035437738
11	0.9529201968	0.0039575392
12	0.9441413064	0.0044367782
13	0.9346601372	0.0049834923
14	0.9244916810	0.0055979416
15	0.9136520163	0.0062783568
16	0.9021582826	0.0070206918
17	0.8900286541	0.0078184554
18	0.8772823101	0.0086626395
19	0.8639394052	0.0095416846
20	0.8500210373	0.0104416735
21	0.8355492142	0.0113465524
22	0.8205468188	0.0122384961
23	0.8050375730	0.0130983756
24	0.7890460001	0.0142990496
25	0.7725973861	0.0150029627
26	0.7557177396	0.0156566506
27	0.7384337507	0.0166801373
28	0.7207727491	0.0173313325
29	0.7027626604	0.0179834192
30	0.6844319623	0.0297374809
31	0.6658096393	0.0305373130
32	0.6469251372	0.0311749254
33	0.6278083162	0.0316490282
34	0.6084894041	0.0319636651
35	0.5889989478	0.0321282981
36	0.5693677660	0.0321578138
37	0.5496268995	0.0320720375
38	0.5298075626	0.0318952630
39	0.5099410938	0.0316555219
40	0.4900589062	0.0313837136
41	0.4701924374	0.0311125200
42	0.4503731005	0.0308751701
43	0.4306322340	0.0307042848
44	0.4110010522	0.0306305954
45	0.3915105959	0.0306817052
46	0.3721916838	0.0308811096
47	0.3530748628	0.0312466465
48	0.3341903607	0.0317900099
49	0.3155680377	0.0325159953
50	0.2972373396	0.0288160919
51	0.2792272509	0.0305510264
52	0.2615662493	0.0323859748
53	0.2442822604	0.0342913836
54	0.2274026139	0.0362329898
55	0.2109539999	0.0260759104
56	0.1949624270	0.0285780966
57	0.1794531812	0.0310752465
58	0.1644507858	0.0335054355
59	0.1499789627	0.0358052624
60	0.1360605948	0.0379115355
61	0.1227176899	0.0397628215
62	0.1099713459	0.0413010204
63	0.0978417174	0.0424727296
64	0.0863479837	0.0432308825
65	0.0755083190	0.0435357605
66	0.0653398628	0.0433560146
67	0.0558586936	0.0426694627
68	0.0470798032	0.0414635692
69	0.0390170726	0.0397357890
70	0.0316832509	0.0374941041
71	0.0250899341	0.0347563406
72	0.0192475478	0.0315500189
73	0.0141653300	0.0279118118
74	0.0098513166	0.0238865070
75	0.0063123290	0.0195267787
76	0.0035539631	0.0148918593
77	0.0015805805	0.0100461533
78	0.0003953014	0.0050581493
79	0.0000000000	0.0000131250
80	0.0003953014	-0.0001009333
81	0.0015805805	-0.0002022461
82	0.0035539631	-0.0003045766
83	0.0063123290	-0.0004076558
84	0.0098513166	-0.0005112175
85	0.0141653300	-0.0006151289
86	0.0192475478	-0.0007192053
87	0.0250899341	-0.0008230666
88	0.0316832509	-0.0009266402
89	0.0390170726	-0.0010299495
90	0.0470798032	-0.0011331476
91	0.0558586936	-0.0012366760
92	0.0653398628	-0.0013409512
93	0.0755083190	-0.0014466557
94	0.0863479837	-0.0015547709
95	0.0978417174	-0.0016665349
96	0.1099713459	-0.0017834590
97	0.1227176899	-0.0019074156
98	0.1360605948	-0.0020402585
99	0.1499789627	-0.0021841754
100	0.1644507858	-0.0023415048
101	0.1794531812	-0.0025146704
102	0.1949624270	-0.0027061665
103	0.2109539999	-0.0029183776
104	0.2274026139	-0.0031534433
105	0.2442822604	-0.0034133214
106	0.2615662493	-0.0036996225
107	0.2792272509	-0.0040135192
108	0.2972373396	-0.0043557519
109	0.3155680377	-0.0047263057
110	0.3341903607	-0.0051245551
111	0.3530748628	-0.0055492029
112	0.3721916838	-0.0059982294
113	0.3915105959	-0.0064689036
114	0.4110010522	-0.0069578332
115	0.4306322340	-0.0074608070
116	0.4503731005	-0.0079730855
117	0.4701924374	-0.0084893914
118	0.4900589062	-0.0090040016
119	0.5099410938	-0.0095108815
120	0.5298075626	-0.0100037312
121	0.5496268995	-0.0104761267
122	0.5693677660	-0.0109216988
123	0.5889989478	-0.0113342283
124	0.6084894041	-0.0117077665
125	0.6278083162	-0.0120367690
126	0.6469251372	-0.0123161472
127	0.6658096393	-0.0125414266
128	0.6844319623	-0.0127088127
129	0.7027626604	-0.0128152568
130	0.7207727491	-0.0128585132
131	0.7384337507	-0.0128371709
132	0.7557177396	-0.0127507043
133	0.7725973861	-0.0125994675
134	0.7890460001	-0.0123846981
135	0.8050375730	-0.0121085002
136	0.8205468188	-0.0117738084
137	0.8355492142	-0.0113843781
138	0.8500210373	-0.0109447338
139	0.8639394052	-0.0104600938
140	0.8772823101	-0.0099363155
141	0.8900286541	-0.0093798212
142	0.9021582826	-0.0087975008
143	0.9136520163	-0.0081966866
144	0.9244916810	-0.0075850008
145	0.9346601372	-0.0069702741
146	0.9441413064	-0.0063604450
147	0.9529201968	-0.0057634519
148	0.9609829274	-0.0051871277
149	0.9683167491	-0.0046391076
150	0.9749100659	-0.0041266933
151	0.9807524522	-0.0036567572
152	0.9858346700	-0.0032356400
153	0.9901486834	-0.0028690543
154	0.9936876710	-0.0025620021
155	0.9964460369	-0.0023186896
156	0.9984194195	-0.0021424589
157	0.9996046986	-0.0020357384
158	1.0000000000	-0.0020000000
