"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,    "rms[LM_1]"   ,    "rms[LM_2]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,         121,      -10.33793809,      -8.967294667,      -9.207853881,      -8.061959774,      -6.733741923,      -1.499222747,       1.098366459,               0.5,        0.11530849,      0.4753344252,                 0,                 0,                 0,      0.2405621564,     0.08186995274,      0.4822200478,                 0,        4.12228471
          0,           0,         122,      -10.29617043,      -8.926565289,      -9.164219186,       -8.02095812,      -6.693535195,      -1.499170125,       1.096677459,               0.5,        0.11530849,      0.4753344255,                 0,                 0,                 0,      0.2405621566,      0.0818699527,      0.4822200481,                 0,       4.122284713
          0,           0,         123,      -10.25557809,      -8.886569965,      -9.121557249,      -7.980239036,      -6.653551253,      -1.499107858,       1.095005439,               0.5,      0.1153084899,      0.4753344257,                 0,                 0,                 0,      0.2405621567,     0.08186995266,      0.4822200483,                 0,       4.122284716
          0,           0,         124,      -10.21590751,      -8.847145212,      -9.079719182,      -7.939766717,      -6.613736183,      -1.499034429,       1.093350094,               0.5,      0.1153084899,       0.475334426,                 0,                 0,                 0,      0.2405621568,     0.08186995262,      0.4822200486,                 0,        4.12228472
          0,           0,         125,      -10.17695846,      -8.808173555,       -9.03858946,      -7.899527889,      -6.574065513,      -1.498948052,        1.09171113,               0.5,      0.1153084899,      0.4753344264,                 0,                 0,                 0,       0.240562157,     0.08186995257,      0.4822200489,                 0,       4.122284723
          0,           0,         126,      -10.13858565,      -8.769572214,      -8.998078651,      -7.859524267,      -6.534536853,      -1.498846638,        1.09008826,               0.5,      0.1153084899,      0.4753344267,                 0,                 0,                 0,      0.2405621571,     0.08186995251,      0.4822200493,                 0,       4.122284727
          0,           0,         127,      -10.10067824,      -8.731285185,      -8.958116973,      -7.819766101,      -6.495162192,      -1.498727734,       1.088481203,               0.5,      0.1153084898,      0.4753344271,                 0,                 0,                 0,      0.2405621573,     0.08186995245,      0.4822200496,                 0,       4.122284732
          0,           0,         128,      -10.06315764,      -8.693275895,      -8.918649601,      -7.780267276,      -6.455961338,      -1.498588478,        1.08688969,               0.5,      0.1153084898,      0.4753344275,                 0,                 0,                 0,      0.2405621575,     0.08186995238,        0.48222005,                 0,       4.122284737
          0,           0,         129,      -10.02595865,      -8.655520725,      -8.879632493,      -7.741041929,      -6.416956957,      -1.498425525,       1.085313454,               0.5,      0.1153084897,      0.4753344279,                 0,                 0,                 0,      0.2405621577,     0.08186995231,      0.4822200504,                 0,       4.122284742
          0,           0,         130,      -9.989046038,      -8.618005421,      -8.841029784,      -7.702102334,      -6.378171123,      -1.498234975,       1.083752239,               0.5,      0.1153084897,      0.4753344284,                 0,                 0,                 0,      0.2405621579,     0.08186995223,      0.4822200509,                 0,       4.122284748
          0,           0,         131,      -9.952384952,      -8.580720762,      -8.802811464,      -7.663457762,      -6.339623202,      -1.498012286,       1.082205793,               0.5,      0.1153084896,      0.4753344288,                 0,                 0,                 0,      0.2405621582,     0.08186995214,      0.4822200514,                 0,       4.122284754
          0,           0,         132,      -9.915951922,       -8.54366123,      -8.764951859,      -7.625114025,      -6.301328724,      -1.497752178,       1.080673873,               0.5,      0.1153084896,      0.4753344294,                 0,                 0,                 0,      0.2405621584,     0.08186995204,      0.4822200519,                 0,       4.122284761
          0,           0,         133,      -9.879730922,      -8.506822566,       -8.72742856,      -7.587073473,      -6.263298977,      -1.497448512,       1.079156239,               0.5,      0.1153084895,        0.47533443,                 0,                 0,                 0,      0.2405621587,     0.08186995194,      0.4822200525,                 0,       4.122284768
          0,           0,         134,      -9.843707883,      -8.470201412,      -8.690221559,      -7.549335262,      -6.225541065,      -1.497094173,        1.07765266,               0.5,      0.1153084894,      0.4753344306,                 0,                 0,                 0,       0.240562159,     0.08186995182,      0.4822200531,                 0,       4.122284776
          0,           0,         135,      -9.807873357,       -8.43379421,      -8.653312705,      -7.511895757,      -6.188058229,      -1.496680913,       1.076162909,               0.5,      0.1153084894,      0.4753344312,                 0,                 0,                 0,      0.2405621593,     0.08186995169,      0.4822200537,                 0,       4.122284785
          0,           0,         136,      -9.772218999,       -8.39759704,      -8.616685308,       -7.47474901,      -6.150850358,      -1.496199194,       1.074686765,               0.5,      0.1153084893,      0.4753344319,                 0,                 0,                 0,      0.2405621596,     0.08186995156,      0.4822200544,                 0,       4.122284794
          0,           0,         137,      -9.736736051,      -8.361605506,      -8.580323891,      -7.437887215,      -6.113914502,      -1.495638001,       1.073224012,               0.5,      0.1153084892,      0.4753344327,                 0,                 0,                 0,      0.2405621599,     0.08186995141,      0.4822200552,                 0,       4.122284804
          0,           0,         138,      -9.701420328,      -8.325814537,      -8.544213937,      -7.401301155,      -6.077245428,      -1.494984636,       1.071774441,               0.5,      0.1153084891,      0.4753344335,                 0,                 0,                 0,      0.2405621603,     0.08186995124,       0.482220056,                 0,       4.122284815
          0,           0,         139,      -9.666265088,      -8.290218581,      -8.508341832,      -7.364980583,      -6.040836098,      -1.494224491,       1.070337846,               0.5,      0.1153084889,      0.4753344344,                 0,                 0,                 0,      0.2405621607,     0.08186995107,      0.4822200569,                 0,       4.122284827
          0,           0,         140,      -9.631263691,      -8.254811528,      -8.472694684,      -7.328914557,      -6.004678134,      -1.493340797,       1.068914028,               0.5,      0.1153084888,      0.4753344353,                 0,                 0,                 0,      0.2405621612,     0.08186995087,      0.4822200578,                 0,        4.12228484
          0,           0,         141,      -9.596411891,      -8.219586959,      -8.437260307,      -7.293091725,      -5.968762188,      -1.492314354,        1.06750279,               0.5,      0.1153084887,      0.4753344364,                 0,                 0,                 0,      0.2405621616,     0.08186995066,      0.4822200588,                 0,       4.122284853
          0,           0,         142,      -9.561703841,      -8.184538145,      -8.402027167,      -7.257500549,      -5.933078266,       -1.49112324,       1.066103942,               0.5,      0.1153084885,      0.4753344375,                 0,                 0,                 0,      0.2405621621,     0.08186995044,      0.4822200599,                 0,       4.122284868
          0,           0,         143,      -9.527134417,      -8.149658115,      -8.366984339,      -7.222129487,         -5.897616,       -1.48974251,       1.064717298,               0.5,      0.1153084884,      0.4753344386,                 0,                 0,                 0,      0.2405621626,     0.08186995019,      0.4822200611,                 0,       4.122284884
          0,           0,         144,      -9.492698475,       -8.11493992,      -8.332121453,      -7.186967143,      -5.862364851,      -1.488143878,       1.063342677,               0.5,      0.1153084882,      0.4753344399,                 0,                 0,                 0,      0.2405621632,     0.08186994992,      0.4822200623,                 0,       4.122284902
          0,           0,         145,      -9.458390315,      -8.080376445,      -8.297428693,       -7.15200237,      -5.827314287,       -1.48629541,       1.061979902,               0.5,       0.115308488,      0.4753344413,                 0,                 0,                 0,      0.2405621638,     0.08186994963,      0.4822200637,                 0,       4.122284921
          0,           0,         146,      -9.424205324,      -8.045960776,      -8.262896776,      -7.117224356,      -5.792453915,      -1.484161231,         1.0606288,               0.5,      0.1153084878,      0.4753344427,                 0,                 0,                 0,      0.2405621645,     0.08186994932,      0.4822200651,                 0,       4.122284941
          0,           0,         147,      -9.390138501,      -8.011685973,      -8.228516893,      -7.082622683,      -5.757773575,      -1.481701255,       1.059289203,               0.5,      0.1153084875,      0.4753344443,                 0,                 0,                 0,      0.2405621652,     0.08186994897,      0.4822200667,                 0,       4.122284963
          0,           0,         148,      -9.356184866,      -7.977545351,      -8.194280742,      -7.048187365,      -5.723263421,      -1.478870985,       1.057960947,               0.5,      0.1153084873,       0.475334446,                 0,                 0,                 0,       0.240562166,     0.08186994861,      0.4822200684,                 0,       4.122284987
          0,           0,         149,      -9.322339311,      -7.943532372,      -8.160180455,      -7.013908875,      -5.688913968,      -1.475621384,       1.056643871,               0.5,       0.115308487,      0.4753344479,                 0,                 0,                 0,      0.2405621668,     0.08186994821,      0.4822200702,                 0,       4.122285012
          0,           0,         150,      -9.288597468,      -7.909640686,      -8.126208619,      -6.979778158,      -5.654716135,      -1.471898872,        1.05533782,               0.5,      0.1153084867,      0.4753344498,                 0,                 0,                 0,      0.2405621677,     0.08186994777,      0.4822200721,                 0,        4.12228504
          0,           0,         151,      -9.254954818,      -7.875864221,      -8.092358242,      -6.945786639,      -5.620661263,      -1.467645469,       1.054042643,               0.5,      0.1153084864,       0.475334452,                 0,                 0,                 0,      0.2405621686,     0.08186994731,      0.4822200742,                 0,        4.12228507
          0,           0,         152,      -9.221406695,      -7.842197156,      -8.058622725,      -6.911926216,      -5.586741128,      -1.462799134,       1.052758191,               0.5,      0.1153084861,      0.4753344543,                 0,                 0,                 0,      0.2405621697,      0.0818699468,      0.4822200765,                 0,       4.122285102
          0,           0,         153,      -9.187949296,      -7.808633882,      -8.024995861,      -6.878189257,      -5.552947945,      -1.457294339,       1.051484322,               0.5,      0.1153084857,      0.4753344567,                 0,                 0,                 0,      0.2405621708,     0.08186994625,      0.4822200789,                 0,       4.122285137
          0,           0,         154,      -9.154577999,      -7.775169118,      -7.991471815,      -6.844568585,      -5.519274369,      -1.451062899,       1.050220896,               0.5,      0.1153084853,      0.4753344594,                 0,                 0,                 0,       0.240562172,     0.08186994566,      0.4822200816,                 0,       4.122285175
          0,           0,         155,      -9.121289314,      -7.741797799,      -7.958045096,      -6.811057468,      -5.485713482,      -1.444035095,        1.04896778,               0.5,      0.1153084848,      0.4753344623,                 0,                 0,                 0,      0.2405621732,     0.08186994503,      0.4822200844,                 0,       4.122285215
          0,           0,         156,      -9.088079267,      -7.708515148,      -7.924710555,      -6.777649601,       -5.45225879,      -1.436141087,       1.047724841,               0.5,      0.1153084844,      0.4753344654,                 0,                 0,                 0,      0.2405621746,     0.08186994434,      0.4822200875,                 0,       4.122285259
          0,           0,         157,      -9.054944528,      -7.675316682,      -7.891463364,      -6.744339091,      -5.418904204,      -1.427312596,       1.046491954,               0.5,      0.1153084839,      0.4753344687,                 0,                 0,                 0,      0.2405621761,     0.08186994359,      0.4822200907,                 0,       4.122285306
          0,           0,         158,      -9.021881493,      -7.642198103,      -7.858298999,      -6.711120439,      -5.385644031,       -1.41748481,       1.045268998,               0.5,      0.1153084833,      0.4753344723,                 0,                 0,                 0,      0.2405621777,     0.08186994279,      0.4822200943,                 0,       4.122285357
          0,           0,         159,      -8.988887204,      -7.609155452,      -7.825213234,      -6.677988523,      -5.352472957,      -1.406598436,       1.044055856,               0.5,      0.1153084827,      0.4753344761,                 0,                 0,                 0,      0.2405621794,     0.08186994192,      0.4822200981,                 0,       4.122285412
          0,           0,         160,      -8.955958291,      -7.576184955,      -7.792202122,       -6.64493858,       -5.31938603,       -1.39460177,       1.042852415,               0.5,      0.1153084821,      0.4753344803,                 0,                 0,                 0,      0.2405621812,     0.08186994098,      0.4822201022,                 0,       4.122285472
          0,           0,         161,      -8.923092153,       -7.54328311,      -7.759261985,      -6.611966193,      -5.286378647,      -1.381452671,        1.04165857,               0.5,      0.1153084814,      0.4753344848,                 0,                 0,                 0,      0.2405621832,     0.08186993997,      0.4822201066,                 0,       4.122285536
          0,           0,         162,      -8.890286073,      -7.510446647,      -7.726389406,       -6.57906727,      -5.253446539,      -1.367120282,       1.040474219,               0.5,      0.1153084806,      0.4753344896,                 0,                 0,                 0,      0.2405621854,     0.08186993888,      0.4822201114,                 0,       4.122285604
          0,           0,         163,      -8.857537394,      -7.477672528,      -7.693581212,       -6.54674209,      -5.220585755,      -1.351586349,       1.039299267,               0.5,      0.1153084798,      0.4753344948,                 0,                 0,                 0,      0.2405621877,      0.0818699377,      0.4822201165,                 0,       4.122285679
          0,           0,         164,      -8.824843927,      -7.445508615,      -7.662186287,      -6.537870759,      -5.187787585,       -1.33484604,       1.038133341,               0.5,      0.1153084789,      0.4753345004,                 0,                 0,                 0,      0.2405621901,     0.08186993643,      0.4822201221,                 0,       4.122285759
          0,           0,         165,      -8.793202181,      -7.454906959,      -7.742967194,      -6.505958235,      -5.154665254,      -1.316907913,       1.036953476,               0.5,      0.1153084781,       0.475334506,                 0,                 0,                 0,      0.2405621926,     0.08186993523,      0.4822201275,                 0,       4.122285836
          0,           0,         166,      -8.842634448,      -7.428412787,      -7.728571369,      -6.473418147,       -5.12201415,      -1.297794234,       1.035800183,               0.5,      0.1153084773,      0.4753345113,                 0,                 0,                 0,      0.2405621949,     0.08186993407,      0.4822201328,                 0,       4.122285911
          0,           0,         167,      -8.819540642,      -7.396526325,      -7.698200329,      -6.440854874,       -5.08938291,      -1.277539478,       1.034658797,               0.5,      0.1153084765,      0.4753345165,                 0,                 0,                 0,      0.2405621971,     0.08186993291,      0.4822201379,                 0,       4.122285984
          0,           0,         168,      -8.781055443,      -7.363950404,      -7.665884525,      -6.408334798,      -5.056813493,      -1.256189025,       1.033526586,               0.5,      0.1153084757,      0.4753345217,                 0,                 0,                 0,      0.2405621992,     0.08186993174,      0.4822201431,                 0,       4.122286059
          0,           0,         169,      -8.747755266,       -7.33146045,      -7.633427279,      -6.375866418,      -5.024301315,      -1.233797387,       1.032403109,               0.5,      0.1153084748,      0.4753345272,                 0,                 0,                 0,      0.2405622015,     0.08186993053,      0.4822201484,                 0,       4.122286135
          0,           0,         170,      -8.715614083,      -7.299050776,      -7.601017827,      -6.343449114,      -4.991842727,      -1.210426213,       1.031288243,               0.5,       0.115308474,      0.4753345328,                 0,                 0,                 0,      0.2405622038,     0.08186992926,       0.482220154,                 0,       4.122286216
          0,           0,         171,      -8.683185586,      -7.266684935,      -7.568659983,      -6.311081161,      -4.959435328,      -1.186142206,       1.030181917,               0.5,      0.1153084731,      0.4753345388,                 0,                 0,                 0,      0.2405622062,     0.08186992793,        0.48222016,                 0,       4.122286301
          0,           0,         172,      -8.650771564,      -7.234362479,       -7.53635012,      -6.278760877,      -4.927077352,      -1.161015101,       1.029084074,               0.5,      0.1153084721,      0.4753345452,                 0,                 0,                 0,      0.2405622088,     0.08186992651,      0.4822201663,                 0,       4.122286391
          0,           0,         173,      -8.618464892,      -7.202084643,      -7.504085903,      -6.262949149,      -4.894767123,       -1.14208157,       1.027994663,               0.5,      0.1153084711,      0.4753345521,                 0,                 0,                 0,      0.2405622116,       0.081869925,       0.482220173,                 0,       4.122286487
          0,           0,         174,      -8.586223169,        -7.1851618,      -7.487007197,      -6.352688909,      -4.881591574,      -1.158585966,       1.026911023,               0.5,        0.11530847,      0.4753345595,                 0,                 0,                 0,      0.2405622146,     0.08186992341,      0.4822201804,                 0,        4.12228659
          0,           0,         175,      -8.570040814,       -7.26649097,       -7.56694935,      -6.451605381,      -4.990888942,      -1.173802416,       1.025822007,               0.5,      0.1153084691,       0.475334568,                 0,                 0,                 0,       0.240562218,     0.08186992191,      0.4822201888,                 0,       4.122286696
          0,           0,         176,      -8.656775257,      -7.363536219,       -7.66272149,      -6.559546949,      -5.088021156,       -1.18876762,        1.02474063,               0.5,      0.1153084683,      0.4753345768,                 0,                 0,                 0,      0.2405622216,     0.08186992057,      0.4822201975,                 0,       4.122286799
          0,           0,         177,      -8.766601141,      -7.471571509,      -7.770574695,      -6.680387789,      -5.198398406,      -1.203433638,       1.023668311,               0.5,      0.1153084678,      0.4753345852,                 0,                 0,                 0,      0.2405622251,      0.0818699194,      0.4822202058,                 0,       4.122286892
          0,           0,         178,      -8.878774506,      -7.592131437,      -7.891561681,      -6.820194932,      -5.321659137,      -1.217785228,       1.022605434,               0.5,      0.1153084673,      0.4753345928,                 0,                 0,                 0,      0.2405622282,     0.08186991842,      0.4822202134,                 0,       4.122286974
          0,           0,         179,      -9.001875147,      -7.731363265,       -8.03163644,      -6.990782862,      -5.465394654,      -1.231808329,       1.021551669,               0.5,      0.1153084669,      0.4753345993,                 0,                 0,                 0,      0.2405622309,     0.08186991761,      0.4822202199,                 0,       4.122287044
          0,           0,         180,      -9.146298934,      -7.900981355,      -8.202657509,      -7.219629507,       -5.64276184,      -1.245489066,       1.020506611,               0.5,      0.1153084667,      0.4753346049,                 0,                 0,                 0,      0.2405622332,     0.08186991698,      0.4822202254,                 0,       4.122287101
          0,           0,         181,      -9.324773696,       -8.12787946,      -8.432604473,      -7.599254157,      -5.886153622,      -1.258813854,       1.019469893,               0.5,      0.1153084665,      0.4753346093,                 0,                 0,                 0,       0.240562235,      0.0818699165,      0.4822202298,                 0,       4.122287145
          0,           0,         182,      -9.567953781,      -8.502182873,      -8.818837307,      -8.038914465,      -6.315418095,      -1.271769558,       1.018441202,               0.5,      0.1153084664,      0.4753346128,                 0,                 0,                 0,      0.2405622365,     0.08186991617,      0.4822202333,                 0,       4.122287179
          0,           0,         183,      -9.971791029,      -8.997158759,      -9.306065862,      -7.491580161,      -6.528260428,      -1.284343658,       1.017420273,               0.5,      0.1153084664,      0.4753346154,                 0,                 0,                 0,      0.2405622375,     0.08186991595,      0.4822202359,                 0,       4.122287202
          0,           0,         184,       -10.0879143,      -8.416774191,      -8.706178425,        -7.2734365,      -6.066645444,      -1.296524419,       1.016406876,               0.5,      0.1153084664,      0.4753346171,                 0,                 0,                 0,      0.2405622382,     0.08186991585,      0.4822202376,                 0,       4.122287217
          0,           0,         185,      -9.719762414,      -8.193670657,       -8.48585351,      -7.149282271,      -5.870045085,      -1.308301056,       1.015400814,               0.5,      0.1153084665,      0.4753346182,                 0,                 0,                 0,      0.2405622386,     0.08186991585,      0.4822202387,                 0,       4.122287223
          0,           0,         186,       -9.53601294,      -8.067727666,      -8.361262819,      -7.068109376,      -5.754703248,      -1.319663889,       1.014401915,               0.5,      0.1153084666,      0.4753346186,                 0,                 0,                 0,      0.2405622388,     0.08186991593,      0.4822202391,                 0,       4.122287223
          0,           0,         187,      -9.425193258,       -7.98565791,       -8.27997276,      -7.011494905,      -5.678277435,      -1.330604501,       1.013410023,               0.5,      0.1153084667,      0.4753346185,                 0,                 0,                 0,      0.2405622387,     0.08186991608,      0.4822202389,                 0,       4.122287217
          0,           0,         188,      -9.351048262,      -7.928518038,      -8.223339833,      -6.970717909,       -5.62461539,      -1.341115868,       1.012425002,               0.5,      0.1153084669,      0.4753346179,                 0,                 0,                 0,      0.2405622385,     0.08186991629,      0.4822202384,                 0,       4.122287206
          0,           0,         189,      -9.298772551,      -7.887405214,       -8.18258417,      -6.940962431,      -5.585843352,      -1.351192476,       1.011446727,               0.5,      0.1153084671,      0.4753346169,                 0,                 0,                 0,      0.2405622381,     0.08186991654,      0.4822202374,                 0,        4.12228719
          0,           0,         190,      -9.260945015,      -7.857423714,      -8.152868944,       -6.91928824,       -5.55753231,      -1.360830424,       1.010475081,               0.5,      0.1153084673,      0.4753346156,                 0,                 0,                 0,      0.2405622375,     0.08186991684,      0.4822202361,                 0,       4.122287171
          0,           0,         191,      -9.233328959,      -7.835592803,      -8.131245111,      -6.903768463,       -5.53694368,       -1.37002749,        1.00950996,               0.5,      0.1153084675,       0.475334614,                 0,                 0,                 0,      0.2405622368,     0.08186991718,      0.4822202345,                 0,        4.12228715
          0,           0,         192,      -9.213281465,      -7.819962893,      -8.115781606,      -6.893071841,      -5.522265935,      -1.378783181,       1.008551263,               0.5,      0.1153084678,      0.4753346122,                 0,                 0,                 0,      0.2405622361,     0.08186991754,      0.4822202327,                 0,       4.122287126
          0,           0,         193,       -9.19904299,      -7.809189015,       -8.10514501,      -6.886240192,      -5.512238547,      -1.387098747,       1.007598898,               0.5,       0.115308468,      0.4753346102,                 0,                 0,                 0,      0.2405622352,     0.08186991792,      0.4822202308,                 0,         4.1222871
          0,           0,         194,      -9.189384633,      -7.802304229,      -8.098375953,      -6.882560962,      -5.505949117,      -1.394977173,       1.006652776,               0.5,      0.1153084683,       0.475334608,                 0,                 0,                 0,      0.2405622343,     0.08186991832,      0.4822202286,                 0,       4.122287072
          0,           0,         195,      -9.183413379,      -7.798590121,      -8.094761193,      -6.881489936,      -5.502716029,       -1.40242314,       1.005712812,               0.5,      0.1153084685,      0.4753346058,                 0,                 0,                 0,      0.2405622334,     0.08186991873,      0.4822202264,                 0,       4.122287043
          0,           0,         196,      -9.180461114,      -7.797498417,      -8.093756118,      -6.882602151,      -5.502016733,      -1.409442956,       1.004778927,               0.5,      0.1153084688,      0.4753346034,                 0,                 0,                 0,      0.2405622324,     0.08186991915,      0.4822202241,                 0,       4.122287014
          0,           0,         197,      -9.180014102,      -7.798601238,      -8.094935532,      -6.885559488,      -5.503441882,      -1.416044469,       1.003851043,               0.5,       0.115308469,      0.4753346011,                 0,                 0,                 0,      0.2405622314,     0.08186991957,      0.4822202217,                 0,       4.122286984
          0,           0,         198,      -9.181669538,      -7.801558355,      -8.097961171,      -6.890088589,      -5.506664905,      -1.422236956,       1.002929085,               0.5,      0.1153084693,      0.4753345986,                 0,                 0,                 0,      0.2405622304,        0.08186992,      0.4822202193,                 0,       4.122286954
          0,           0,         199,      -9.185105631,      -7.806094808,      -8.102559599,      -6.895965373,      -5.511421167,      -1.428030988,       1.002012982,               0.5,      0.1153084695,      0.4753345962,                 0,                 0,                 0,      0.2405622293,     0.08186992042,      0.4822202169,                 0,       4.122286924
          0,           0,         200,      -9.190061257,      -7.811985325,      -8.108506703,      -6.903003929,      -5.517493296,      -1.433438293,       1.001102662,               0.5,      0.1153084698,      0.4753345937,                 0,                 0,                 0,      0.2405622283,     0.08186992085,      0.4822202145,                 0,       4.122286893
          0,           0,         201,      -9.196321927,      -7.819043036,      -8.115616553,       -6.91104837,      -5.524700632,      -1.438471597,       1.000198059,               0.5,      0.1153084701,      0.4753345913,                 0,                 0,                 0,      0.2405622273,     0.08186992127,      0.4822202121,                 0,       4.122286863
          0,           0,         202,      -9.203708859,      -7.827111333,      -8.123733273,      -6.919966755,       -5.53289145,      -1.443144465,      0.9992991056,               0.5,      0.1153084703,      0.4753345889,                 0,                 0,                 0,      0.2405622263,     0.08186992168,      0.4822202097,                 0,       4.122286833
          0,           0,         203,      -9.212072324,      -7.836057684,       -8.13272494,      -6.929646479,      -5.541937158,      -1.447471144,      0.9984057374,               0.5,      0.1153084705,      0.4753345865,                 0,                 0,                 0,      0.2405622253,     0.08186992209,      0.4822202073,                 0,       4.122286804
          0,           0,         204,      -9.221285204,      -7.845769043,      -8.142478975,      -6.939990719,      -5.551727871,      -1.451466398,      0.9975178914,               0.5,      0.1153084708,      0.4753345841,                 0,                 0,                 0,      0.2405622243,     0.08186992249,      0.4822202049,                 0,       4.122286775
          0,           0,         205,      -9.231238476,      -7.856148177,      -8.152898585,      -6.950915664,      -5.562168999,      -1.455145356,      0.9966355058,               0.5,       0.115308471,      0.4753345818,                 0,                 0,                 0,      0.2405622233,     0.08186992289,      0.4822202026,                 0,       4.122286746
          0,           0,         206,      -9.241838426,      -7.867110996,           -8.1639,      -6.962348326,      -5.573178584,      -1.458523366,      0.9957585203,               0.5,      0.1153084712,      0.4753345795,                 0,                 0,                 0,      0.2405622224,     0.08186992327,      0.4822202004,                 0,       4.122286718
          0,           0,         207,      -9.253004239,      -7.878584265,      -8.175410268,      -6.974224798,      -5.584685188,      -1.461615858,      0.9948868756,               0.5,      0.1153084715,      0.4753345772,                 0,                 0,                 0,      0.2405622214,     0.08186992365,      0.4822201982,                 0,       4.122286691
          0,           0,         208,      -9.264664907,       -7.89050383,      -8.187365524,       -6.98648884,      -5.596626205,      -1.464438217,      0.9940205137,               0.5,      0.1153084717,       0.475334575,                 0,                 0,                 0,      0.2405622205,     0.08186992402,       0.482220196,                 0,       4.122286664
          0,           0,         209,      -9.276758225,      -7.902813324,      -8.199709577,      -6.999090742,      -5.608946506,      -1.467005674,      0.9931593778,               0.5,      0.1153084719,      0.4753345729,                 0,                 0,                 0,      0.2405622196,     0.08186992438,      0.4822201939,                 0,       4.122286638
          0,           0,         210,      -9.289230192,      -7.915462879,      -8.212392751,      -7.011986377,      -5.621597324,      -1.469333207,      0.9923034119,               0.5,      0.1153084721,      0.4753345708,                 0,                 0,                 0,      0.2405622188,     0.08186992473,      0.4822201918,                 0,       4.122286613
          0,           0,         211,      -9.302031845,      -7.928408262,      -8.225370971,      -7.025136431,      -5.634535344,      -1.471435452,      0.9914525611,               0.5,      0.1153084723,      0.4753345688,                 0,                 0,                 0,      0.2405622179,     0.08186992506,      0.4822201898,                 0,       4.122286588
          0,           0,         212,      -9.315120287,      -7.941610063,      -8.238604959,      -7.038505752,      -5.647721954,      -1.473326638,      0.9906067715,               0.5,      0.1153084725,      0.4753345669,                 0,                 0,                 0,      0.2405622171,     0.08186992539,      0.4822201879,                 0,       4.122286564
          0,           0,         213,      -9.328457606,      -7.955033017,      -8.252059609,      -7.052062814,      -5.661122611,      -1.475020524,        0.98976599,               0.5,      0.1153084727,      0.4753345649,                 0,                 0,                 0,      0.2405622163,     0.08186992571,       0.482220186,                 0,       4.122286541
          0,           0,         214,      -9.342009422,      -7.968645569,      -8.265703438,      -7.065779252,      -5.674706319,      -1.476530353,      0.9889301646,               0.5,      0.1153084728,      0.4753345631,                 0,                 0,                 0,      0.2405622155,     0.08186992602,      0.4822201841,                 0,       4.122286519
          0,           0,         215,      -9.355744675,      -7.982419272,      -8.279508119,      -7.079629485,       -5.68844518,      -1.477868818,      0.9880992439,               0.5,       0.115308473,      0.4753345613,                 0,                 0,                 0,      0.2405622148,     0.08186992633,      0.4822201824,                 0,       4.122286497
          0,           0,         216,      -9.369636222,      -7.996328504,      -8.293448116,      -7.093590378,      -5.702314022,      -1.479048036,      0.9872731774,               0.5,      0.1153084732,      0.4753345596,                 0,                 0,                 0,      0.2405622141,     0.08186992662,      0.4822201806,                 0,       4.122286476
          0,           0,         217,      -9.383658818,       -8.01035009,      -8.307500325,      -7.107640961,      -5.716290069,      -1.480079536,      0.9864519154,               0.5,      0.1153084734,      0.4753345579,                 0,                 0,                 0,      0.2405622134,      0.0818699269,       0.482220179,                 0,       4.122286455
          0,           0,         218,      -9.397789804,      -8.024463029,      -8.321643819,      -7.121762189,      -5.730352676,      -1.480974245,      0.9856354091,               0.5,      0.1153084735,      0.4753345562,                 0,                 0,                 0,      0.2405622127,     0.08186992717,      0.4822201774,                 0,       4.122286435
          0,           0,         219,      -9.412009018,      -8.038648215,      -8.335859586,      -7.135936727,      -5.744483079,      -1.481742493,      0.9848236102,               0.5,      0.1153084737,      0.4753345547,                 0,                 0,                 0,       0.240562212,     0.08186992744,      0.4822201758,                 0,       4.122286416
          0,           0,         220,      -9.426297462,      -8.052888354,      -8.350130317,      -7.150148771,      -5.758664199,      -1.482394018,      0.9840164712,               0.5,      0.1153084738,      0.4753345531,                 0,                 0,                 0,      0.2405622114,     0.08186992769,      0.4822201743,                 0,       4.122286397
          0,           0,         221,      -9.440638357,      -8.067167545,       -8.36444025,      -7.164383888,       -5.77288046,      -1.482937971,      0.9832139456,               0.5,       0.115308474,      0.4753345517,                 0,                 0,                 0,      0.2405622108,     0.08186992794,      0.4822201728,                 0,       4.122286379
          0,           0,         222,      -9.455016374,       -8.08147136,       -8.37877498,      -7.178628876,      -5.787117633,      -1.483382939,      0.9824159871,               0.5,      0.1153084741,      0.4753345502,                 0,                 0,                 0,      0.2405622102,     0.08186992818,      0.4822201714,                 0,       4.122286362
          0,           0,         223,      -9.469417338,      -8.095786577,      -8.393121317,      -7.192871642,      -5.801362698,      -1.483736954,      0.9816225505,               0.5,      0.1153084742,      0.4753345489,                 0,                 0,                 0,      0.2405622096,     0.08186992842,        0.48222017,                 0,       4.122286345
          0,           0,         224,      -9.483828159,      -8.110101128,      -8.407467211,      -7.207101098,       -5.81560373,      -1.484007519,      0.9808335909,               0.5,      0.1153084744,      0.4753345475,                 0,                 0,                 0,      0.2405622091,     0.08186992864,      0.4822201687,                 0,       4.122286329
