"PointID","x","y","Pressure","Velocity_x","Velocity_y","Turb_Kin_Energy","Omega","LM_gamma","LM_Re_t"
123, 5.889989478000000e-01, -4.218363330000000e-02, -3.864538092807000e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 1.047021525800221e+00, 1.065304577960962e+03
124, 6.084894041000000e-01, -4.091907000000000e-02, -4.608033243622273e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 9.969512071816711e-01, 1.046888918050294e+03
125, 6.278083162000000e-01, -3.959309550000000e-02, -5.323067022552145e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 9.502878921817389e-01, 1.005610864183066e+03
126, 6.469251372000000e-01, -3.821176520000000e-02, -6.010057639196501e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 9.078058970653755e-01, 9.614351076450206e+02
127, 6.658096393000000e-01, -3.678129860000000e-02, -6.669446865370697e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 8.694884643638405e-01, 9.204124418029875e+02
128, 6.844319623000000e-01, -3.530805620000000e-02, -7.301685543197993e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 8.351801986516506e-01, 8.836945064095062e+02
129, 7.027626604000000e-01, -3.379851680000000e-02, -7.907223127152899e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 8.046820259197308e-01, 8.512710443273155e+02
130, 7.207727491000000e-01, -3.225925320000000e-02, -8.486500493894757e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 7.777898696465727e-01, 8.229333048272294e+02
131, 7.384337506999999e-01, -3.069690890000000e-02, -9.039945498130419e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 7.543063897473341e-01, 7.984548031978051e+02
132, 7.557177396000000e-01, -2.911817330000000e-02, -9.567970852606519e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 7.340445933645735e-01, 7.776195842955938e+02
133, 7.725973860999999e-01, -2.752975800000000e-02, -1.007097399798685e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 7.168296735867798e-01, 7.602271215336176e+02
134, 7.890460001000000e-01, -2.593837210000000e-02, -1.054933879996485e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 7.025000303236221e-01, 7.460937163830828e+02
135, 8.050375730000000e-01, -2.435069770000000e-02, -1.100343872618968e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 6.909080280437502e-01, 7.350532313325466e+02
136, 8.205468188000000e-01, -2.277336590000000e-02, -1.143364151222195e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 6.819202913301865e-01, 7.269573036114813e+02
137, 8.355492141999999e-01, -2.121293260000000e-02, -1.184031524825090e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 6.754176474108826e-01, 7.216751743603086e+02
138, 8.500210373000000e-01, -1.967585480000000e-02, -1.222383579061075e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 6.712948637846322e-01, 7.190932775315866e+02
139, 8.639394052000000e-01, -1.816846730000000e-02, -1.258459550771778e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 6.694601126519999e-01, 7.191145835845194e+02
140, 8.772823101000000e-01, -1.669695950000000e-02, -1.292301322303719e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 6.698343471917771e-01, 7.216578648852843e+02
141, 8.900286541000000e-01, -1.526735320000000e-02, -1.323954528309819e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 6.723505834443465e-01, 7.266569118991789e+02
142, 9.021582826000000e-01, -1.388548080000000e-02, -1.353469766004860e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 6.769530417417075e-01, 7.340597156415763e+02
143, 9.136520163000000e-01, -1.255696410000000e-02, -1.380903879433998e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 6.835963068118445e-01, 7.438277318450972e+02
144, 9.244916810000000e-01, -1.128719380000000e-02, -1.406321280345229e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 6.922446345216977e-01, 7.559348165830575e+02
145, 9.346601372000000e-01, -1.008131060000000e-02, -1.429795279179041e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 7.028712341297327e-01, 7.703620830702685e+02
146, 9.441413064000000e-01, -8.944186000000000e-03, -1.451409357434220e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 7.154577648854633e-01, 7.870690312613420e+02
147, 9.529201968000000e-01, -7.880404900000000e-03, -1.471258298387100e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 7.299935825137088e-01, 8.058561431928167e+02
148, 9.609829274000000e-01, -6.894249200000000e-03, -1.489449108046227e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 7.464703375289368e-01, 8.258430587587185e+02
149, 9.683167491000000e-01, -5.989682100000000e-03, -1.506101608139943e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 7.648631151943462e-01, 8.439572449139689e+02
150, 9.749100659000000e-01, -5.170333800000000e-03, -1.521348578670625e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 7.851763452703673e-01, 8.518973427315564e+02
151, 9.807524522000000e-01, -4.439488700000000e-03, -1.535335327462048e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 8.083676351180198e-01, 8.330863041941227e+02
152, 9.858346700000000e-01, -3.800073000000000e-03, -1.548218529806498e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 8.408317700818840e-01, 7.655477990232980e+02
153, 9.901486834000000e-01, -3.254644800000000e-03, -1.560164201284581e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 8.989623671802429e-01, 6.364346247764038e+02
154, 9.936876710000000e-01, -2.805384100000000e-03, -1.571344653136930e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 9.695166340730265e-01, 4.595589375388801e+02
155, 9.964460369000000e-01, -2.454085600000000e-03, -1.581934303032248e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 9.036280103113342e-01, 2.741668358473129e+02
156, 9.984194195000000e-01, -2.202151900000000e-03, -1.592104251316627e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 5.858777861606337e-01, 1.221143299640821e+02
157, 9.996046986000000e-01, -2.050588400000000e-03, -1.602015549559743e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 4.985384096105434e-01, 2.744313690105482e+01
158, 1.000000000000000e+00, -2.000000000000000e-03, -1.611811177406549e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.309853785441721e-02, 1.441786626959484e+00, 1.000000000000000e-04
