"PointID","x","y","Pressure","Velocity_x","Velocity_y","Turb_Kin_Energy","Omega","LM_gamma","LM_Re_t"
122, 2.300152379000000e-01, 9.773685570000000e-02, 1.217227297541618e+00, 2.013692982337593e-277, 1.408111229666337e-278, 1.000000000000000e-10, 1.000000000000000e-04, 1.128687559350092e+00, 1.162432495273052e+03
123, 2.226710803000000e-01, 9.652486920000000e-02, 1.221175646270169e+00, -8.117550151434822e-278, -5.676343725619022e-279, 1.000000000000000e-10, 1.000000000000000e-04, 1.085436127230465e+00, 1.163074543492847e+03
124, 2.154123463000000e-01, 9.524845610000000e-02, 1.305700852583498e+00, 2.162909735099673e-274, 1.512453742185159e-275, 1.000000000000000e-10, 1.000000000000000e-04, 1.142374096091704e+00, 1.181100037555127e+03
125, 2.082412717000000e-01, 9.391058220000000e-02, 1.338075604025158e+00, 2.403573549921759e-273, 1.680742266402955e-274, 1.000000000000000e-10, 1.000000000000000e-04, 1.142329849884739e+00, 1.181508722155194e+03
126, 2.011600654000000e-01, 9.251429760000000e-02, 1.338997859327473e+00, -7.365845432780168e-274, -5.150700608711456e-275, 1.000000000000000e-10, 1.000000000000000e-04, 1.093896690632929e+00, 1.182309087952036e+03
127, 1.941709085000000e-01, 9.106272180000000e-02, 1.426006136201855e+00, 1.324373127797058e-270, 9.260918570389731e-272, 1.000000000000000e-10, 1.000000000000000e-04, 1.155983639224070e+00, 1.197448135727464e+03
128, 1.872759538000000e-01, 8.955903040000000e-02, 1.458175410313105e+00, 1.180318888500594e-269, 8.253593254099843e-271, 1.000000000000000e-10, 1.000000000000000e-04, 1.155946269068953e+00, 1.195887886896977e+03
129, 1.804773253000000e-01, 8.800644080000000e-02, 1.456078422187556e+00, -2.875077383370591e-270, -2.010449847714230e-271, 1.000000000000000e-10, 1.000000000000000e-04, 1.102274647256673e+00, 1.196995210343547e+03
130, 1.737771169000000e-01, 8.640819819999999e-02, 1.545429109015727e+00, 3.693963409271521e-267, 2.583070708491822e-268, 1.000000000000000e-10, 1.000000000000000e-04, 1.169549436037433e+00, 1.206533041772215e+03
131, 1.671773925000000e-01, 8.476756200000000e-02, 1.577348816036013e+00, 2.727036846462909e-266, 1.906929825400027e-267, 1.000000000000000e-10, 1.000000000000000e-04, 1.169521564706147e+00, 1.205165557048151e+03
132, 1.606801851000000e-01, 8.308779210000000e-02, 1.572248435621680e+00, -5.468550969518385e-267, -3.823983148236744e-268, 1.000000000000000e-10, 1.000000000000000e-04, 1.110557468366202e+00, 1.206339132143172e+03
133, 1.542874957000000e-01, 8.137213570000000e-02, 1.663783583587942e+00, 5.242551408004909e-264, 3.665948868305271e-265, 1.000000000000000e-10, 1.000000000000000e-04, 1.183054015298832e+00, 1.217674156159624e+03
134, 1.480012937000000e-01, 7.962381480000000e-02, 1.695402131580035e+00, 3.287011011639227e-263, 2.298501885899770e-264, 1.000000000000000e-10, 1.000000000000000e-04, 1.183038212260199e+00, 1.217927491113711e+03
135, 1.418235151000000e-01, 7.784601330000000e-02, 1.687314327142875e+00, -5.580921159560739e-264, -3.902560035511163e-265, 1.000000000000000e-10, 1.000000000000000e-04, 1.118731229729351e+00, 1.217805536261613e+03
136, 1.357560630000000e-01, 7.604186540000001e-02, 1.780844526722298e+00, 4.124061412224507e-261, 2.883824514125146e-262, 1.000000000000000e-10, 1.000000000000000e-04, 1.196474019423086e+00, 1.224700303510497e+03
137, 1.298008063000000e-01, 7.421444419999999e-02, 1.812098033004296e+00, 2.239228189850973e-260, 1.565820801666752e-261, 1.000000000000000e-10, 1.000000000000000e-04, 1.196472658175798e+00, 1.225999169457645e+03
138, 1.239595793000000e-01, 7.236675130000000e-02, 1.801037502170756e+00, -3.293658359928358e-261, -2.303150164388859e-262, 1.000000000000000e-10, 1.000000000000000e-04, 1.126776265091489e+00, 1.225409261575009e+03
139, 1.182341812000000e-01, 7.050170610000001e-02, 1.896351985798322e+00, 1.923263930061657e-258, 1.344877079716614e-259, 1.000000000000000e-10, 1.000000000000000e-04, 1.209789702687362e+00, 1.234997308624559e+03
140, 1.126263756000000e-01, 6.862213670000000e-02, 1.927137960573665e+00, 9.174835765279081e-258, 6.415669809027475e-259, 1.000000000000000e-10, 1.000000000000000e-04, 1.209804858988591e+00, 1.233479968523150e+03
141, 1.071378898000000e-01, 6.673077170000000e-02, 1.913031204092465e+00, -1.188165549809658e-258, -8.308462452143383e-260, 1.000000000000000e-10, 1.000000000000000e-04, 1.134680833994970e+00, 1.233899620817273e+03
142, 1.017704144000000e-01, 6.483023120000000e-02, 2.009588902330606e+00, 5.531350891056632e-256, 3.867897128925861e-257, 1.000000000000000e-10, 1.000000000000000e-04, 1.222920109097063e+00, 1.244642345720047e+03
143, 9.652560270000000e-02, 6.292302070000000e-02, 2.039696633697450e+00, 2.337737420356075e-255, 1.634705162349684e-256, 1.000000000000000e-10, 1.000000000000000e-04, 1.222953206991444e+00, 1.246100991077769e+03
144, 9.140507019999999e-02, 6.101152410000000e-02, 2.022533877008600e+00, -2.706538798276164e-256, -1.892596194558005e-257, 1.000000000000000e-10, 1.000000000000000e-04, 1.142342012558411e+00, 1.244834601222806e+03
145, 8.641039420000000e-02, 5.909799820000000e-02, 2.120391535234519e+00, 1.028722513221830e-253, 7.193528188178299e-255, 1.000000000000000e-10, 1.000000000000000e-04, 1.235834150887480e+00, 1.256655796923951e+03
146, 8.154311309999999e-02, 5.718456760000000e-02, 2.149841752967896e+00, 3.902839039292778e-253, 2.729130769690990e-254, 1.000000000000000e-10, 1.000000000000000e-04, 1.235885964464575e+00, 1.255846650391535e+03
147, 7.680472620000001e-02, 5.527322140000000e-02, 2.129655711887961e+00, -4.099370370102921e-254, -2.866558856456120e-255, 1.000000000000000e-10, 1.000000000000000e-04, 1.149736188436194e+00, 1.253131175951059e+03
148, 7.219669290000000e-02, 5.336580890000000e-02, 2.228436929611650e+00, 1.284091507203322e-251, 8.979242054631325e-253, 1.000000000000000e-10, 1.000000000000000e-04, 1.248556762005571e+00, 1.272015928618108e+03
149, 6.772043279999999e-02, 5.146403790000000e-02, 2.257093451204849e+00, 4.406920253662891e-251, 3.081618673678430e-252, 1.000000000000000e-10, 1.000000000000000e-04, 1.248627649102886e+00, 1.271675020867374e+03
150, 6.337732450000000e-02, 4.956947250000000e-02, 2.233866463569293e+00, -4.248975981742107e-252, -2.971173285576137e-253, 1.000000000000000e-10, 1.000000000000000e-04, 1.156928816138419e+00, 1.262275880042352e+03
151, 5.916870580000000e-02, 4.768353200000000e-02, 2.333272537319588e+00, 1.105466993271091e-249, 7.730177841924540e-251, 1.000000000000000e-10, 1.000000000000000e-04, 1.261047719891622e+00, 1.291548396079389e+03
152, 5.509587320000000e-02, 4.580749070000000e-02, 2.361015865590223e+00, 3.453667214536287e-249, 2.415039249267092e-250, 1.000000000000000e-10, 1.000000000000000e-04, 1.261136765485801e+00, 1.291293568897915e+03
153, 5.116008100000000e-02, 4.394247820000000e-02, 2.334742101451895e+00, -3.089295652691109e-250, -2.160245846049460e-251, 1.000000000000000e-10, 1.000000000000000e-04, 1.163901792730492e+00, 1.271668929344285e+03
154, 4.736254170000000e-02, 4.208948010000000e-02, 2.434438717373050e+00, 6.709750306960121e-248, 4.691914228414265e-249, 1.000000000000000e-10, 1.000000000000000e-04, 1.273235011684144e+00, 1.311532286075337e+03
155, 4.370442490000000e-02, 4.024933970000000e-02, 2.461147285612815e+00, 1.918433913400909e-247, 1.341499603229822e-248, 1.000000000000000e-10, 1.000000000000000e-04, 1.273339939080491e+00, 1.311380482000696e+03
156, 4.018685740000000e-02, 3.842276020000000e-02, 2.431828323988939e+00, -1.608029717961682e-248, -1.124443856814028e-249, 1.000000000000000e-10, 1.000000000000000e-04, 1.170604263601019e+00, 1.280836065006396e+03
157, 3.681092280000000e-02, 3.661030700000000e-02, 2.531437680339481e+00, 2.923163038507549e-246, 2.044074611557629e-247, 1.000000000000000e-10, 1.000000000000000e-04, 1.285044629133779e+00, 1.331882583997902e+03
158, 3.357766090000000e-02, 3.481241120000000e-02, 2.556972389721133e+00, 7.680728182312222e-246, 5.370888065058246e-247, 1.000000000000000e-10, 1.000000000000000e-04, 1.285161542252069e+00, 1.331793551836266e+03
159, 3.048806760000000e-02, 3.302937270000000e-02, 2.524609140070039e+00, -6.089028026940812e-247, -4.257862950158001e-248, 1.000000000000000e-10, 1.000000000000000e-04, 1.176994275542746e+00, 1.289696780031348e+03
160, 2.754309450000000e-02, 3.126136470000000e-02, 2.623719396690356e+00, 9.267553685883769e-245, 6.480504491543582e-246, 1.000000000000000e-10, 1.000000000000000e-04, 1.296396852339761e+00, 1.352484297703565e+03
161, 2.474364880000000e-02, 2.950843770000000e-02, 2.647929072118360e+00, 2.244836652647382e-244, 1.569742620689845e-245, 1.000000000000000e-10, 1.000000000000000e-04, 1.296519495634452e+00, 1.352385689683160e+03
162, 2.209059280000000e-02, 2.777052430000000e-02, 2.612524573110561e+00, -1.697910648909839e-245, -1.187294723014127e-246, 1.000000000000000e-10, 1.000000000000000e-04, 1.183035807447908e+00, 1.298151490669543e+03
163, 1.958474370000000e-02, 2.604744440000000e-02, 2.710683276767961e+00, 2.159797767376106e-243, 1.510277642483589e-244, 1.000000000000000e-10, 1.000000000000000e-04, 1.307202483085934e+00, 1.373196769308040e+03
164, 1.722687340000000e-02, 2.433891010000000e-02, 2.733399452330949e+00, 4.833101295503363e-243, 3.379633473427008e-244, 1.000000000000000e-10, 1.000000000000000e-04, 1.307320898807996e+00, 1.373121655337704e+03
165, 1.501770800000000e-02, 2.264453160000000e-02, 2.694952967545337e+00, -3.516010038586414e-244, -2.458633596272358e-245, 1.000000000000000e-10, 1.000000000000000e-04, 1.188697089486336e+00, 1.306112852039960e+03
166, 1.295792820000000e-02, 2.096382240000000e-02, 2.791650727952745e+00, 3.722204266811689e-242, 2.602818638780348e-243, 1.000000000000000e-10, 1.000000000000000e-04, 1.317367111479874e+00, 1.393892251570049e+03
167, 1.104816820000000e-02, 1.929620610000000e-02, 2.812678598751351e+00, 7.702057746124577e-242, 5.385803148237017e-243, 1.000000000000000e-10, 1.000000000000000e-04, 1.317465809573582e+00, 1.394251174709341e+03
168, 9.289016500000000e-03, 1.764102130000000e-02, 2.771182571027555e+00, -5.428659780515746e-243, -3.796088513010803e-244, 1.000000000000000e-10, 1.000000000000000e-04, 1.193957628561466e+00, 1.313691436200514e+03
169, 7.681014900000000e-03, 1.599752870000000e-02, 2.865866109660116e+00, 4.752271676142805e-241, 3.323111900521131e-242, 1.000000000000000e-10, 1.000000000000000e-04, 1.326791517846441e+00, 1.414875559978219e+03
170, 6.224658600000000e-03, 1.436491690000000e-02, 2.884957348696572e+00, 9.083569076353665e-241, 6.351849926504396e-242, 1.000000000000000e-10, 1.000000000000000e-04, 1.326849941957913e+00, 1.415039892773472e+03
171, 4.920396200000000e-03, 1.274230890000000e-02, 2.840305564869005e+00, -6.228421702082618e-242, -4.355336498029123e-243, 1.000000000000000e-10, 1.000000000000000e-04, 1.198798801764192e+00, 1.321071463676839e+03
172, 3.768629600000000e-03, 1.112876860000000e-02, 2.932043843476037e+00, 4.434941043408880e-240, 3.101212717582600e-241, 1.000000000000000e-10, 1.000000000000000e-04, 1.335363270575558e+00, 1.435280812948242e+03
173, 2.769713400000000e-03, 9.523307100000000e-03, 2.948745336728991e+00, 7.777627627397817e-240, 5.438646754178308e-241, 1.000000000000000e-10, 1.000000000000000e-04, 1.335370853827439e+00, 1.435284612265120e+03
174, 1.923955300000000e-03, 7.924889200000000e-03, 2.900632054884679e+00, -5.173990048489568e-241, -3.618006097931868e-242, 1.000000000000000e-10, 1.000000000000000e-04, 1.203139066482421e+00, 1.327882372807660e+03
175, 1.231615900000000e-03, 6.332440300000000e-03, 2.988097006746573e+00, 2.912471961907377e-239, 2.036598682928010e-240, 1.000000000000000e-10, 1.000000000000000e-04, 1.342708563975894e+00, 1.452586384628473e+03
176, 6.929085000000000e-04, 4.744852500000000e-03, 3.001841998011158e+00, 4.629488324170667e-239, 3.237253421475652e-240, 1.000000000000000e-10, 1.000000000000000e-04, 1.342710511917091e+00, 1.452555647967170e+03
177, 3.079988000000000e-04, 3.160991500000000e-03, 2.950164062896743e+00, -2.975197502190162e-240, -2.080460651179277e-241, 1.000000000000000e-10, 1.000000000000000e-04, 1.206735105158170e+00, 1.333301654770801e+03
178, 7.700560000000000e-05, 1.579703200000000e-03, 3.032055794503517e+00, 1.279679871183084e-238, 8.948392892044045e-240, 1.000000000000000e-10, 1.000000000000000e-04, 1.348054072785320e+00, 1.461232246586206e+03
179, 0.000000000000000e+00, 0.000000000000000e+00, 3.042285603704249e+00, 1.814171816657659e-238, 1.268592446806052e-239, 1.000000000000000e-10, 1.000000000000000e-04, 1.348305084956042e+00, 1.461587503105258e+03
180, 7.700560000000000e-05, -1.667235000000000e-03, 2.986926204587058e+00, -1.113270716509938e-239, -7.784746787748001e-241, 1.000000000000000e-10, 1.000000000000000e-04, 1.208913218237212e+00, 1.335841807775136e+03
181, 3.079988000000000e-04, -3.332204600000000e-03, 3.062149786684658e+00, 3.555559756223377e-238, 2.486289451471345e-239, 1.000000000000000e-10, 1.000000000000000e-04, 1.351332686966553e+00, 1.463399802900466e+03
182, 6.929085000000000e-04, -4.992778800000000e-03, 3.068195477269787e+00, 4.394132405349318e-238, 3.072676539514197e-239, 1.000000000000000e-10, 1.000000000000000e-04, 1.351495011721425e+00, 1.463624295335148e+03
183, 1.231615900000000e-03, -6.646660300000000e-03, 3.008563239630540e+00, -2.482650646449906e-239, -1.736038356029003e-240, 1.000000000000000e-10, 1.000000000000000e-04, 1.210462597997103e+00, 1.336581375069062e+03
184, 1.923955300000000e-03, -8.291570500000000e-03, 3.076022683372714e+00, 5.689365163257243e-238, 3.978391465989576e-239, 1.000000000000000e-10, 1.000000000000000e-04, 1.352637739364202e+00, 1.464648343191760e+03
185, 2.769713400000000e-03, -9.925256100000000e-03, 3.077383783186431e+00, 5.964524392381794e-238, 4.170801532407353e-239, 1.000000000000000e-10, 1.000000000000000e-04, 1.352771981622278e+00, 1.464917094722870e+03
186, 3.768629600000000e-03, -1.154549460000000e-02, 3.013339565346637e+00, -2.973438846742182e-239, -2.079230879557114e-240, 1.000000000000000e-10, 1.000000000000000e-04, 1.211034832795356e+00, 1.337318839401866e+03
187, 4.920396200000000e-03, -1.315010100000000e-02, 3.072073770988928e+00, 4.882987953138074e-238, 3.414517620832845e-239, 1.000000000000000e-10, 1.000000000000000e-04, 1.351326516088920e+00, 1.464135841188577e+03
188, 6.224658600000000e-03, -1.473693270000000e-02, 3.068489476032959e+00, 4.276848363098672e-238, 2.990663552230478e-239, 1.000000000000000e-10, 1.000000000000000e-04, 1.351348941296069e+00, 1.464179127783318e+03
189, 7.681014900000000e-03, -1.630389550000000e-02, 3.000365031484026e+00, -1.803821473458310e-239, -1.261354782168127e-240, 1.000000000000000e-10, 1.000000000000000e-04, 1.209234281836477e+00, 1.334598641941353e+03
190, 9.289016500000000e-03, -1.784894870000000e-02, 3.050344273087747e+00, 2.265877713026089e-238, 1.584455962625888e-239, 1.000000000000000e-10, 1.000000000000000e-04, 1.347517185098092e+00, 1.459435993453757e+03
191, 1.104816820000000e-02, -1.937011020000000e-02, 3.042009635587710e+00, 1.685983824374748e-238, 1.178954675296108e-239, 1.000000000000000e-10, 1.000000000000000e-04, 1.347439294964158e+00, 1.459396102370763e+03
192, 1.295792820000000e-02, -2.086546120000000e-02, 2.970328586021478e+00, -5.939538776384245e-240, -4.153329888629039e-241, 1.000000000000000e-10, 1.000000000000000e-04, 1.206886191403465e+00, 1.332211575892482e+03
193, 1.501770800000000e-02, -2.233315040000000e-02, 3.012616832348157e+00, 6.158656245558345e-239, 4.306551741049641e-240, 1.000000000000000e-10, 1.000000000000000e-04, 1.341064487040008e+00, 1.444375177199867e+03
194, 1.722687340000000e-02, -2.377139860000000e-02, 3.000302150474763e+00, 4.031936084095254e-239, 2.819404212612791e-240, 1.000000000000000e-10, 1.000000000000000e-04, 1.340918009455451e+00, 1.444339612353463e+03
195, 1.958474370000000e-02, -2.517850190000000e-02, 2.925875833892253e+00, -1.210470853568578e-240, -8.464436321941509e-242, 1.000000000000000e-10, 1.000000000000000e-04, 1.203841434412163e+00, 1.327777622615349e+03
196, 2.209059280000000e-02, -2.655283570000000e-02, 2.961286778341560e+00, 1.079529814000294e-239, 7.548807425890838e-241, 1.000000000000000e-10, 1.000000000000000e-04, 1.332886034327341e+00, 1.424735494937181e+03
197, 2.474364880000000e-02, -2.789285720000000e-02, 2.945770090826033e+00, 6.364868975656797e-240, 4.450749721327004e-241, 1.000000000000000e-10, 1.000000000000000e-04, 1.332702258338099e+00, 1.424798455064114e+03
198, 2.754309450000000e-02, -2.919710880000000e-02, 2.869757777858842e+00, -1.672020740489248e-241, -1.169190736407513e-242, 1.000000000000000e-10, 1.000000000000000e-04, 1.200175937226142e+00, 1.322379587052046e+03
199, 3.048806760000000e-02, -3.046421960000000e-02, 2.899313090177499e+00, 1.319257139249348e-240, 9.225144095392453e-242, 1.000000000000000e-10, 1.000000000000000e-04, 1.323843819615171e+00, 1.404409285775956e+03
200, 3.357766090000000e-02, -3.169290810000000e-02, 2.881276469769397e+00, 7.117614209836187e-241, 4.977120437529929e-242, 1.000000000000000e-10, 1.000000000000000e-04, 1.323643232278424e+00, 1.404490479862261e+03
201, 3.681092280000000e-02, -3.288198340000000e-02, 2.804405364861368e+00, -1.664346063495753e-242, -1.163824079745654e-243, 1.000000000000000e-10, 1.000000000000000e-04, 1.196004644749131e+00, 1.316323214285113e+03
202, 4.018685740000000e-02, -3.403034660000000e-02, 2.828839184876943e+00, 1.173604238003121e-241, 8.206639846347485e-243, 1.000000000000000e-10, 1.000000000000000e-04, 1.314053177664409e+00, 1.383842690122941e+03
203, 4.370442490000000e-02, -3.513699140000000e-02, 2.808744811895851e+00, 5.837951359251625e-242, 4.082293050286797e-243, 1.000000000000000e-10, 1.000000000000000e-04, 1.313849463951637e+00, 1.383933728437724e+03
204, 4.736254170000000e-02, -3.620100490000000e-02, 2.731522654566041e+00, -1.228928717618549e-243, -8.593506273877514e-245, 1.000000000000000e-10, 1.000000000000000e-04, 1.191329656197982e+00, 1.309582974042606e+03
205, 5.116008100000000e-02, -3.722156740000000e-02, 2.751222726679300e+00, 7.733120723244394e-243, 5.407524496671439e-244, 1.000000000000000e-10, 1.000000000000000e-04, 1.303621132510512e+00, 1.363182918571448e+03
206, 5.509587320000000e-02, -3.819795270000000e-02, 2.729370288162769e+00, 3.555697775883940e-243, 2.486385964214683e-244, 1.000000000000000e-10, 1.000000000000000e-04, 1.303423461484539e+00, 1.363279553896608e+03
207, 5.916870580000000e-02, -3.912952690000000e-02, 2.652191709202103e+00, -6.792238738916796e-245, -4.749595756022750e-246, 1.000000000000000e-10, 1.000000000000000e-04, 1.186190957497663e+00, 1.302172831405159e+03
208, 6.337732450000000e-02, -4.001574810000000e-02, 2.667442434864629e+00, 3.791973648885887e-244, 2.651606140771598e-245, 1.000000000000000e-10, 1.000000000000000e-04, 1.292643887901230e+00, 1.342573833079205e+03
209, 6.772043279999999e-02, -4.085616510000000e-02, 2.644060409656819e+00, 1.611660244243218e-244, 1.126982567963879e-245, 1.000000000000000e-10, 1.000000000000000e-04, 1.292458335502459e+00, 1.342696847683792e+03
210, 7.219669290000000e-02, -4.165041570000000e-02, 2.567252076663360e+00, -2.809721673273144e-246, -1.964748685661114e-247, 1.000000000000000e-10, 1.000000000000000e-04, 1.180635736809010e+00, 1.294195302782162e+03
211, 7.680472620000001e-02, -4.239822540000000e-02, 2.578254698265634e+00, 1.379366737959419e-245, 9.645471333441122e-247, 1.000000000000000e-10, 1.000000000000000e-04, 1.281207604842134e+00, 1.322104809615641e+03
212, 8.154311309999999e-02, -4.309940530000000e-02, 2.553520430691837e+00, 5.409199040107989e-246, 3.782480238389928e-247, 1.000000000000000e-10, 1.000000000000000e-04, 1.281038273265567e+00, 1.322338964112633e+03
213, 8.641039420000000e-02, -4.375385010000000e-02, 2.477360133730505e+00, -8.639605328121705e-248, -6.041400247763154e-249, 1.000000000000000e-10, 1.000000000000000e-04, 1.174710534427175e+00, 1.285775169044103e+03
214, 9.140507019999999e-02, -4.436153530000000e-02, 2.484263980390107e+00, 3.688860062713520e-247, 2.579502101131991e-248, 1.000000000000000e-10, 1.000000000000000e-04, 1.269393123636414e+00, 1.301966641269335e+03
215, 9.652560270000000e-02, -4.492251530000000e-02, 2.458320267625704e+00, 1.330375754389494e-247, 9.302893022237318e-249, 1.000000000000000e-10, 1.000000000000000e-04, 1.269242802480636e+00, 1.302300989283088e+03
216, 1.017704144000000e-01, -4.543692030000000e-02, 2.383047749340621e+00, -1.950912477883938e-249, -1.364210826724723e-250, 1.000000000000000e-10, 1.000000000000000e-04, 1.168464217632693e+00, 1.276991859957639e+03
217, 1.071378898000000e-01, -4.590495380000000e-02, 2.385965862542518e+00, 7.152254616639036e-249, 5.001343368357569e-250, 1.000000000000000e-10, 1.000000000000000e-04, 1.257266835871223e+00, 1.282257154004975e+03
218, 1.126263756000000e-01, -4.632688920000000e-02, 2.358924233926065e+00, 2.361092170095618e-249, 1.651036393407617e-250, 1.000000000000000e-10, 1.000000000000000e-04, 1.257137295032271e+00, 1.282691312503814e+03
219, 1.182341812000000e-01, -4.670306740000000e-02, 2.284731291106410e+00, -3.179192164647463e-251, -2.223107607551275e-252, 1.000000000000000e-10, 1.000000000000000e-04, 1.161936168681572e+00, 1.267979332174146e+03
220, 1.239595793000000e-01, -4.703389340000000e-02, 2.283677013885876e+00, 9.843043400377586e-251, 6.882926080457066e-252, 1.000000000000000e-10, 1.000000000000000e-04, 1.244856343020199e+00, 1.268020577918225e+03
221, 1.298008063000000e-01, -4.731983320000000e-02, 2.255638964937397e+00, 2.957107040599150e-251, 2.067810568798499e-252, 1.000000000000000e-10, 1.000000000000000e-04, 1.244748519069945e+00, 1.268874501467076e+03
222, 1.357560630000000e-01, -4.756141080000000e-02, 2.182789970378571e+00, -3.659706502169999e-253, -2.559115946764785e-254, 1.000000000000000e-10, 1.000000000000000e-04, 1.155124441348264e+00, 1.259298909636253e+03
223, 1.418235151000000e-01, -4.775920510000000e-02, 2.178129746151463e+00, 9.487470569828401e-253, 6.634285349197548e-254, 1.000000000000000e-10, 1.000000000000000e-04, 1.232195023117290e+00, 1.259480446315399e+03
224, 1.480012937000000e-01, -4.791384640000000e-02, 2.149265389300468e+00, 2.581664477684097e-253, 1.805275567895978e-254, 1.000000000000000e-10, 1.000000000000000e-04, 1.232109348663164e+00, 1.258425427335322e+03
225, 1.542874957000000e-01, -4.802601390000000e-02, 2.077866477229515e+00, -2.925075700128441e-255, -2.045412074780948e-256, 1.000000000000000e-10, 1.000000000000000e-04, 1.148040113928271e+00, 1.251559882370437e+03
226, 1.606801851000000e-01, -4.809643210000000e-02, 2.069209417504936e+00, 6.150889595492164e-255, 4.301120770553647e-256, 1.000000000000000e-10, 1.000000000000000e-04, 1.219202753328793e+00, 1.250686613583374e+03
227, 1.671773925000000e-01, -4.812586840000000e-02, 2.039434015509035e+00, 1.496166757349417e-255, 1.046221658890391e-256, 1.000000000000000e-10, 1.000000000000000e-04, 1.219138693533234e+00, 1.251193857335559e+03
228, 1.737771169000000e-01, -4.811512960000000e-02, 1.969643353369886e+00, -1.546378944841535e-257, -1.081333438935277e-258, 1.000000000000000e-10, 1.000000000000000e-04, 1.140542216519464e+00, 1.241271152995228e+03
229, 1.804773253000000e-01, -4.806505940000000e-02, 1.957299796462940e+00, 2.604015423761570e-257, 1.820904871092352e-258, 1.000000000000000e-10, 1.000000000000000e-04, 1.206029456528652e+00, 1.241230859220184e+03
230, 1.872759538000000e-01, -4.797653580000000e-02, 1.926859018164627e+00, 5.636691791792642e-258, 3.941558658548594e-259, 1.000000000000000e-10, 1.000000000000000e-04, 1.205986568627016e+00, 1.240802890993922e+03
231, 1.941709085000000e-01, -4.785046810000000e-02, 1.858956086954145e+00, -5.309138203032110e-260, -3.712510888756098e-261, 1.000000000000000e-10, 1.000000000000000e-04, 1.132832085950973e+00, 1.230106156465831e+03
232, 2.011600654000000e-01, -4.768779460000000e-02, 1.843154580287529e+00, 7.012344095056755e-260, 4.903508406267293e-261, 1.000000000000000e-10, 1.000000000000000e-04, 1.192708167295816e+00, 1.229032127455725e+03
233, 2.082412717000000e-01, -4.748948030000000e-02, 1.812201827049020e+00, 1.337485099616530e-260, 9.352606404255188e-262, 1.000000000000000e-10, 1.000000000000000e-04, 1.192685053490791e+00, 1.230459457909694e+03
234, 2.154123463000000e-01, -4.725651430000000e-02, 1.746387517527520e+00, -1.142179048257104e-262, -7.986893524719056e-264, 1.000000000000000e-10, 1.000000000000000e-04, 1.124936073426875e+00, 1.217754150272838e+03
235, 2.226710803000000e-01, -4.698990780000000e-02, 1.727211505165173e+00, 1.148646898636179e-262, 8.032121138016928e-264, 1.000000000000000e-10, 1.000000000000000e-04, 1.179271985795704e+00, 1.217251627526050e+03
236, 2.300152379000000e-01, -4.669069210000000e-02, 1.695834390023103e+00, 1.902806506999254e-263, 1.330571856727375e-264, 1.000000000000000e-10, 1.000000000000000e-04, 1.179266743395617e+00, 1.217040158189986e+03
237, 2.374425569000000e-01, -4.635991640000000e-02, 1.632265214634353e+00, -1.460811157494687e-265, -1.021498616389027e-266, 1.000000000000000e-10, 1.000000000000000e-04, 1.116879121204892e+00, 1.208962092408144e+03
238, 2.449507495000000e-01, -4.599864630000000e-02, 1.609760401434694e+00, 1.077640171000917e-265, 7.535593755530828e-267, 1.000000000000000e-10, 1.000000000000000e-04, 1.165746906580024e+00, 1.208450686774099e+03
239, 2.525375031000000e-01, -4.560796170000000e-02, 1.578024229749045e+00, 1.521841724205268e-266, 1.064175343721271e-267, 1.000000000000000e-10, 1.000000000000000e-04, 1.165757189267650e+00, 1.207045166757235e+03
240, 2.602004806000000e-01, -4.518895540000000e-02, 1.516833889589634e+00, -1.037816011387414e-268, -7.257116118395175e-270, 1.000000000000000e-10, 1.000000000000000e-04, 1.108680430232582e+00, 1.197350512142549e+03
241, 2.679373219000000e-01, -4.474273140000000e-02, 1.491033255317304e+00, 5.361781375423351e-269, 3.749322578948973e-270, 1.000000000000000e-10, 1.000000000000000e-04, 1.152155734630468e+00, 1.197056561914488e+03
242, 2.757456436000000e-01, -4.427040380000000e-02, 1.458993581345555e+00, 6.303634825340125e-270, 4.407930634476984e-271, 1.000000000000000e-10, 1.000000000000000e-04, 1.152178843872216e+00, 1.195307707385598e+03
243, 2.836230408000000e-01, -4.377309480000000e-02, 1.400300202248552e+00, -3.757074512802670e-272, -2.627202288816273e-273, 1.000000000000000e-10, 1.000000000000000e-04, 1.100357966149067e+00, 1.187345082386909e+03
244, 2.915670870000000e-01, -4.325193390000000e-02, 1.371239381206133e+00, 1.282697361011956e-272, 8.969493235297501e-274, 1.000000000000000e-10, 1.000000000000000e-04, 1.138519140405030e+00, 1.186857462693857e+03
245, 2.995753352000000e-01, -4.270805660000000e-02, 1.338947961731429e+00, 1.217835029781556e-273, 8.515931655707351e-275, 1.000000000000000e-10, 1.000000000000000e-04, 1.138552068688129e+00, 1.186497996228389e+03
246, 3.076453187000000e-01, -4.214260290000000e-02, 1.282856526298074e+00, -6.206956290690400e-276, -4.340326420973721e-277, 1.000000000000000e-10, 1.000000000000000e-04, 1.091929100321968e+00, 1.177198081510011e+03
247, 3.157745518000000e-01, -4.155671670000000e-02, 1.250579897666481e+00, 1.300123161130635e-276, 9.091346293575255e-278, 1.000000000000000e-10, 1.000000000000000e-04, 1.124858375349702e+00, 1.176603614041285e+03
