"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,    "rms[LM_1]"   ,    "rms[LM_2]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
         107,      -2.588628889,      -2.153638474,      -2.148472701,      -6.154702602,      0.6241533286,     -0.9652800087,       1.432289412,               0.5,      0.7682808345,     0.01188421009,                 0,                 0,                 0,      0.1344510133,      0.7682808345,     0.01188421009,                 0,     0.01546857549
         108,      -2.588742503,      -2.149589697,      -2.150894348,      -6.151125961,      0.6436538342,     -0.9737747338,       1.425482623,               0.5,      0.7616138494,     0.01256245364,                 0,                 0,                 0,      0.1348881519,      0.7616138494,     0.01256245364,                 0,     0.01649451839
         109,      -2.590643819,      -2.147492137,      -2.155080695,      -6.147940195,      0.6612209162,     -0.9823807415,       1.420812841,               0.5,      0.7551693104,     0.01326079724,                 0,                 0,                 0,      0.1353268449,      0.7551693104,     0.01326079724,                 0,     0.01756003198
         110,       -2.59322493,      -2.146162212,      -2.160212025,      -6.145160349,      0.6754060229,     -0.9911585555,       1.415836938,               0.5,      0.7489510056,     0.01397802948,                 0,                 0,                 0,      0.1357666956,      0.7489510056,     0.01397802948,                 0,     0.01866347648
         111,       -2.59626961,      -2.145085214,      -2.165702373,       -6.14277105,      0.6871647932,      -1.000324098,       1.410377679,               0.5,      0.7429601636,     0.01471325595,                 0,                 0,                 0,      0.1362073789,      0.7429601636,     0.01471325595,                 0,      0.0198035597
         112,      -2.599547835,      -2.144149144,      -2.171526032,      -6.140456401,      0.6947571333,      -1.009369197,       1.405226947,               0.5,      0.7371973128,     0.01546540417,                 0,                 0,                 0,      0.1366484558,      0.7371973128,     0.01546540417,                 0,     0.02097864967
         113,      -2.603035317,      -2.143300877,      -2.177499322,      -6.137890217,      0.6991524954,      -1.018107802,       1.400821043,               0.5,      0.7316615214,     0.01623346329,                 0,                 0,                 0,      0.1370895529,      0.7316615214,     0.01623346329,                 0,      0.0221871218
         114,      -2.606732087,      -2.142533114,      -2.183584931,      -6.135329615,      0.7008531745,      -1.027118794,        1.39712882,               0.5,      0.7263504812,     0.01701643492,                 0,                 0,                 0,      0.1375303003,      0.7263504812,     0.01701643492,                 0,     0.02342730591
         115,      -2.610606316,      -2.141868352,      -2.189788779,      -6.133257908,      0.7002346584,      -1.036053093,       1.396276328,               0.5,      0.7212609358,     0.01781332718,                 0,                 0,                 0,      0.1379703183,      0.7212609358,     0.01781332718,                 0,     0.02469747951
         116,      -2.614725129,      -2.141318555,      -2.195980648,      -6.131487262,      0.6992233095,      -1.045155801,       1.405857982,               0.5,      0.7163878987,      0.0186235792,                 0,                 0,                 0,      0.1384093155,      0.7163878987,      0.0186235792,                 0,     0.02599650166
         117,      -2.619062585,      -2.140853069,      -2.202195283,      -6.129606873,      0.6973092664,      -1.054289153,       1.405871721,               0.5,      0.7117258463,      0.0194465181,                 0,                 0,                 0,      0.1388469515,      0.7117258463,      0.0194465181,                 0,     0.02732304609
         118,      -2.623384296,      -2.140438251,      -2.208576857,      -6.127729048,      0.6942160945,      -1.063299709,       1.401169621,               0.5,      0.7072684663,     0.02028163792,                 0,                 0,                 0,      0.1392828604,      0.7072684663,     0.02028163792,                 0,     0.02867601043
         119,      -2.627810696,      -2.140117305,      -2.214867051,      -6.125770955,      0.6907383477,      -1.072208928,        1.39690624,               0.5,      0.7030087936,     0.02112856246,                 0,                 0,                 0,      0.1397166869,      0.7030087936,     0.02112856246,                 0,      0.0300544782
         120,      -2.632341457,      -2.139905588,      -2.221077043,      -6.124066033,       0.687417862,      -1.080790544,       1.393494264,               0.5,      0.6989393831,     0.02198714575,                 0,                 0,                 0,      0.1401480549,      0.6989393831,     0.02198714575,                 0,     0.03145787214
         121,      -2.636925808,      -2.139807194,      -2.227240302,      -6.122552221,      0.6845774278,      -1.089154822,       1.392240575,               0.5,      0.6950525767,     0.02285746771,                 0,                 0,                 0,      0.1405765675,      0.6950525767,     0.02285746771,                 0,     0.03288595492
         122,      -2.641589032,      -2.139826142,      -2.233264065,      -6.121013695,      0.6834384678,      -1.096672044,       1.404386269,               0.5,      0.6913402379,     0.02374004436,                 0,                 0,                 0,      0.1410019057,      0.6913402379,     0.02374004436,                 0,      0.0343391619
         123,      -2.646306769,       -2.13996972,      -2.239290636,      -6.119389644,      0.6827141845,      -1.104177451,       1.414742041,               0.5,       0.687794355,     0.02463546342,                 0,                 0,                 0,      0.1414236485,       0.687794355,     0.02463546342,                 0,     0.03581806573
         124,      -2.651008426,      -2.140213575,       -2.24529639,      -6.118128188,       0.681853607,      -1.111357764,       1.412372178,               0.5,      0.6844071085,     0.02554444389,                 0,                 0,                 0,      0.1418413289,      0.6844071085,     0.02554444389,                 0,     0.03732346373
         125,      -2.655698314,      -2.140574195,      -2.251251039,      -6.117193581,      0.6806790776,      -1.118428497,        1.41175222,               0.5,      0.6811705416,     0.02646778603,                 0,                 0,                 0,      0.1422544742,      0.6811705416,     0.02646778603,                 0,     0.03885632806
         126,      -2.660379061,      -2.141071952,      -2.257118138,      -6.116437634,      0.6786148971,      -1.124664255,        1.41211336,               0.5,      0.6780769178,     0.02740650009,                 0,                 0,                 0,      0.1426625714,      0.6780769178,     0.02740650009,                 0,     0.04041798116
         127,      -2.665150247,      -2.141718641,      -2.262903996,      -6.116268533,      0.6770213962,      -1.130440771,       1.414210625,               0.5,      0.6751188123,     0.02836180791,                 0,                 0,                 0,      0.1430650647,      0.6751188123,     0.02836180791,                 0,     0.04201009865
         128,      -2.669848055,      -2.142505459,      -2.268470425,      -6.116355812,       0.676841067,      -1.135588723,       1.431675732,               0.5,      0.6722889191,      0.0293354167,                 0,                 0,                 0,      0.1434614642,      0.6722889191,      0.0293354167,                 0,     0.04363513344
         129,      -2.674465732,      -2.143424017,      -2.273939876,      -6.116441617,       0.676260278,      -1.140872566,       1.433263161,               0.5,      0.6695802233,      0.0303287604,                 0,                 0,                 0,      0.1438511672,      0.6695802233,      0.0303287604,                 0,     0.04529518547
         130,      -2.679108577,      -2.144563665,      -2.279231863,      -6.116428517,      0.6752628605,      -1.146021223,       1.431451508,               0.5,      0.6669858756,     0.03134332419,                 0,                 0,                 0,      0.1442335639,      0.6669858756,     0.03134332419,                 0,     0.04699248565
         131,      -2.683779491,      -2.145880819,      -2.284324587,      -6.116399628,      0.6740347005,      -1.151205066,       1.430292811,               0.5,      0.6644992954,     0.03238056912,                 0,                 0,                 0,      0.1446080624,      0.6644992954,     0.03238056912,                 0,     0.04872927533
         132,      -2.688431572,      -2.147207159,      -2.289125696,      -6.116365073,      0.6736826575,      -1.156569732,       1.429840251,               0.5,       0.662114151,      0.0334422485,                 0,                 0,                 0,      0.1449741999,       0.662114151,      0.0334422485,                 0,     0.05050828237
         133,      -2.692866223,      -2.148406254,      -2.293664048,      -6.116135563,      0.6733261524,       -1.16193411,       1.433368273,               0.5,      0.6598243006,     0.03452980247,                 0,                 0,                 0,      0.1453314896,      0.6598243006,     0.03452980247,                 0,     0.05233181385
         134,       -2.69705773,      -2.149600681,      -2.298040934,      -6.115734491,      0.6723333523,      -1.166888926,       1.449041146,               0.5,      0.6576237079,     0.03564438935,                 0,                 0,                 0,      0.1456794866,      0.6576237079,     0.03564438935,                 0,       0.054201801
         135,       -2.70111122,      -2.150994853,      -2.302245461,      -6.115294656,      0.6706720162,      -1.172290204,       1.448439021,               0.5,      0.6555065184,     0.03678707979,                 0,                 0,                 0,      0.1460178355,      0.6555065184,     0.03678707979,                 0,     0.05612008234
         136,      -2.705023735,      -2.152601043,      -2.306234283,      -6.114934089,      0.6681528393,      -1.177749107,       1.447304858,               0.5,      0.6534671799,     0.03795898513,                 0,                 0,                 0,      0.1463463158,      0.6534671799,     0.03795898513,                 0,     0.05808858699
         137,      -2.708854549,      -2.154423934,      -2.310023924,      -6.114273384,      0.6645154799,      -1.182901109,       1.446121889,               0.5,      0.6515002345,     0.03916076551,                 0,                 0,                 0,      0.1466647451,      0.6515002345,     0.03916076551,                 0,     0.06010859772
         138,      -2.712558372,       -2.15644474,      -2.313633196,      -6.113314284,      0.6595626582,      -1.187520243,       1.444889968,               0.5,      0.6496004082,     0.04039287679,                 0,                 0,                 0,       0.146973043,      0.6496004082,     0.04039287679,                 0,     0.06218111362
         139,      -2.716086065,      -2.158590322,       -2.31704519,      -6.112089039,      0.6535227432,      -1.192814096,       1.447206648,               0.5,      0.6477627129,     0.04165573403,                 0,                 0,                 0,      0.1472712482,      0.6477627129,     0.04165573403,                 0,     0.06430708839
         140,      -2.719339353,      -2.160798171,      -2.320284892,      -6.110893237,      0.6465233465,      -1.198555016,       1.459330975,               0.5,      0.6459826092,     0.04294988222,                 0,                 0,                 0,      0.1475595386,      0.6459826092,     0.04294988222,                 0,     0.06648767569
         141,      -2.722420732,      -2.163059087,       -2.32317879,      -6.109485536,      0.6381173869,      -1.204366157,       1.457056381,               0.5,      0.6442556146,      0.0442753513,                 0,                 0,                 0,      0.1478380987,      0.6442556146,      0.0442753513,                 0,     0.06872326805
         142,      -2.725332446,      -2.165419811,      -2.325829325,      -6.107497879,       0.628483489,      -1.210270076,       1.455036999,               0.5,      0.6425774747,     0.04563207753,                 0,                 0,                 0,      0.1481071795,      0.6425774747,     0.04563207753,                 0,     0.07101412566
         143,       -2.72807023,      -2.167877774,      -2.328235121,       -6.10502561,      0.6183780937,      -1.216342744,       1.453698995,               0.5,       0.640944344,     0.04702018581,                 0,                 0,                 0,      0.1483671292,       0.640944344,     0.04702018581,                 0,     0.07336079373
         144,      -2.730686068,      -2.170428028,      -2.330429847,      -6.101885494,      0.6073838792,      -1.222447582,       1.453478215,               0.5,      0.6393525308,     0.04843951791,                 0,                 0,                 0,      0.1486182986,      0.6393525308,     0.04843951791,                 0,     0.07576339433
         145,      -2.733199396,      -2.173022257,      -2.332424895,      -6.097773185,      0.5933467124,      -1.228155429,       1.459383603,               0.5,      0.6377983428,     0.04988982499,                 0,                 0,                 0,      0.1488610657,      0.6377983428,     0.04988982499,                 0,     0.07822194202
         146,      -2.735608273,      -2.175649902,      -2.334267246,        -6.0931152,      0.5796172423,      -1.234217601,       1.476498505,               0.5,      0.6362785025,      0.0513707977,                 0,                 0,                 0,      0.1490958167,      0.6362785025,      0.0513707977,                 0,     0.08073634029
         147,      -2.737921799,      -2.178388132,      -2.335979475,       -6.08803965,      0.5666713132,      -1.238718687,       1.474975132,               0.5,      0.6347899177,     0.05288205829,                 0,                 0,                 0,      0.1493229494,      0.6347899177,     0.05288205829,                 0,     0.08330639289
         148,      -2.740191841,      -2.181240836,      -2.337545354,      -6.082681782,      0.5547000687,      -1.244616481,       1.471631388,               0.5,       0.633329748,     0.05442335488,                 0,                 0,                 0,       0.149542881,       0.633329748,     0.05442335488,                 0,     0.08593209944
         149,      -2.742365914,      -2.184155622,      -2.338983894,      -6.077060727,       0.543747932,       -1.25044487,       1.468463095,               0.5,      0.6318953918,     0.05599445908,                 0,                 0,                 0,      0.1497560288,      0.6318953918,     0.05599445908,                 0,     0.08861349489
         150,      -2.744446248,      -2.187090711,      -2.340263853,      -6.071095075,      0.5331197277,      -1.256206752,       1.465884263,               0.5,      0.6304842794,     0.05759479514,                 0,                 0,                 0,      0.1499627649,      0.6304842794,     0.05759479514,                 0,     0.09135008916
         151,      -2.746434081,      -2.190038672,      -2.341403577,      -6.064786718,      0.5224639607,      -1.261900249,       1.464718938,               0.5,      0.6290939703,     0.05922369511,                 0,                 0,                 0,      0.1501634444,      0.6290939703,     0.05922369511,                 0,     0.09414125378
         152,      -2.748386036,      -2.193033375,      -2.342429985,      -6.058069749,      0.5117978756,      -1.267516578,       1.477187807,               0.5,      0.6277221974,     0.06088038115,                 0,                 0,                 0,      0.1503584019,      0.6277221974,     0.06088038115,                 0,     0.09698618498
         153,      -2.750357288,      -2.195978596,       -2.34338064,      -6.051062991,      0.5014592488,      -1.273003493,       1.476505647,               0.5,      0.6263669725,      0.0625642383,                 0,                 0,                 0,      0.1505479722,      0.6263669725,      0.0625642383,                 0,     0.09988431869
         154,      -2.752392894,      -2.198817536,      -2.344359641,      -6.043738409,      0.4912834998,      -1.277734388,       1.472625124,               0.5,      0.6250263865,     0.06427433566,                 0,                 0,                 0,      0.1507324498,      0.6250263865,     0.06427433566,                 0,      0.1028345955
         155,      -2.754437398,       -2.20148965,      -2.345354917,      -6.036056854,      0.4810845052,        -1.2829174,       1.469225485,               0.5,      0.6236986271,     0.06600953318,                 0,                 0,                 0,      0.1509121069,      0.6236986271,     0.06600953318,                 0,      0.1058356237
         156,      -2.756463887,      -2.204059327,       -2.34640244,      -6.028014331,      0.4707375238,      -1.288003764,       1.467061219,               0.5,      0.6223821009,     0.06776857839,                 0,                 0,                 0,      0.1510871883,      0.6223821009,     0.06776857839,                 0,      0.1088858087
         157,      -2.758423327,      -2.206747945,      -2.347299171,      -6.019624196,      0.4605863478,      -1.292961401,       1.465479025,               0.5,      0.6210754023,     0.06955013191,                 0,                 0,                 0,      0.1512579151,      0.6210754023,     0.06955013191,                 0,      0.1119833947
         158,      -2.760237759,      -2.209499785,      -2.348025458,      -6.011300554,       0.452438421,       -1.29780412,        1.46491195,               0.5,      0.6197778619,      0.0713542282,                 0,                 0,                 0,      0.1514245669,      0.6197778619,      0.0713542282,                 0,       0.115128714
         159,      -2.762143489,      -2.212813212,        -2.3485958,      -6.002795492,      0.4445474771,      -1.300882888,       1.477308646,               0.5,      0.6184885524,     0.07317985292,                 0,                 0,                 0,      0.1515873284,      0.6184885524,     0.07317985292,                 0,      0.1183204647
         160,      -2.764204157,      -2.216127308,      -2.349075088,      -5.993959262,       0.437036273,      -1.305524396,       1.474329638,               0.5,      0.6172066158,     0.07502574337,                 0,                 0,                 0,      0.1517463542,      0.6172066158,     0.07502574337,                 0,      0.1215569332
         161,      -2.766304932,      -2.219573479,      -2.349506869,      -5.984808706,       0.430032245,      -1.310170192,       1.470871398,               0.5,      0.6159313608,     0.07689063868,                 0,                 0,                 0,      0.1519017813,      0.6159313608,     0.07689063868,                 0,      0.1248363756
         162,      -2.768425685,      -2.223059536,      -2.349889508,      -5.975403254,      0.4239014938,      -1.314722343,       1.468921905,               0.5,       0.614662224,     0.07877330301,                 0,                 0,                 0,      0.1520537255,       0.614662224,     0.07877330301,                 0,      0.1281570592
         163,      -2.770585548,      -2.226579627,      -2.350180255,      -5.965783234,      0.4188953519,       -1.31915011,       1.467921499,               0.5,      0.6133987667,     0.08067251896,                 0,                 0,                 0,      0.1522022671,      0.6133987667,     0.08067251896,                 0,        0.13151725
         164,      -2.772846342,      -2.230152035,      -2.350383427,      -5.955979533,       0.414854802,      -1.323434831,       1.466608238,               0.5,      0.6121406622,     0.08258712859,                 0,                 0,                 0,      0.1523474689,      0.6121406622,     0.08258712859,                 0,      0.1349152796
         165,      -2.775227131,      -2.233756628,      -2.350480928,      -5.946026225,      0.4116020862,       -1.32755173,       1.471256762,               0.5,      0.6108876638,      0.0845160176,                 0,                 0,                 0,       0.152489379,      0.6108876638,      0.0845160176,                 0,      0.1383495242
         166,      -2.777725335,      -2.237392849,      -2.350485624,      -5.936006504,      0.4091290056,      -1.331499922,        1.48550223,               0.5,      0.6096395876,     0.08645813533,                 0,                 0,                 0,      0.1526280333,      0.6096395876,     0.08645813533,                 0,      0.1418184401
         167,      -2.780280212,      -2.240979916,      -2.350386444,      -5.925902273,      0.4074259304,      -1.335249692,       1.479773832,               0.5,      0.6083962966,     0.08841244933,                 0,                 0,                 0,      0.1527634495,      0.6083962966,     0.08841244933,                 0,      0.1453204923
         168,      -2.782883332,      -2.244379094,      -2.350443621,      -5.915715851,      0.4062439513,      -1.339587244,       1.474228657,               0.5,      0.6071576882,     0.09037793201,                 0,                 0,                 0,      0.1528956206,      0.6071576882,     0.09037793201,                 0,      0.1488541342
         169,      -2.785565455,       -2.24762663,      -2.350734641,      -5.905457816,      0.4055259558,      -1.346096378,        1.46891139,               0.5,       0.605923673,     0.09235353454,                 0,                 0,                 0,      0.1530245143,       0.605923673,     0.09235353454,                 0,      0.1524177692
         170,       -2.78834228,      -2.250809252,      -2.351201173,       -5.89515371,      0.4051361857,      -1.352489565,       1.463525237,               0.5,      0.6046941609,     0.09433818379,                 0,                 0,                 0,      0.1531500662,      0.6046941609,     0.09433818379,                 0,      0.1560097482
         171,      -2.791157424,       -2.25397697,      -2.351623352,      -5.884821338,      0.4049321944,      -1.358719776,        1.45896568,               0.5,      0.6034690711,     0.09633079334,                 0,                 0,                 0,      0.1532721765,      0.6034690711,     0.09633079334,                 0,      0.1596283852
         172,      -2.793995017,      -2.257268634,      -2.351725207,      -5.874482083,      0.4048625173,      -1.364764437,       1.470289082,               0.5,      0.6022483092,     0.09833028926,                 0,                 0,                 0,      0.1533907053,      0.6022483092,     0.09833028926,                 0,      0.1632720055
         173,      -2.796926614,      -2.260815983,      -2.351586926,      -5.864125445,      0.4049842576,      -1.370572296,       1.482269192,               0.5,       0.601031771,      0.1003356138,                 0,                 0,                 0,      0.1535054756,       0.601031771,      0.1003356138,                 0,      0.1669389518
         174,      -2.799875786,      -2.264382766,      -2.351316893,      -5.853756122,      0.4052784561,      -1.376137066,       1.475398735,               0.5,      0.5998193367,      0.1023457843,                 0,                 0,                 0,      0.1536162734,      0.5998193367,      0.1023457843,                 0,      0.1706276842
         175,      -2.802798647,      -2.268170218,      -2.350983843,      -5.843388436,      0.4054035471,      -1.379162138,        1.46910193,               0.5,      0.5986108836,      0.1043599134,                 0,                 0,                 0,      0.1537228545,      0.5986108836,      0.1043599134,                 0,      0.1743368126
         176,      -2.805667941,      -2.271878286,      -2.350651815,      -5.833038738,      0.4056002277,      -1.384138778,       1.463467623,               0.5,       0.597406281,      0.1063772464,                 0,                 0,                 0,       0.153824954,       0.597406281,      0.1063772464,                 0,      0.1780651624
         177,      -2.808331845,      -2.275508907,      -2.350399247,      -5.822730018,      0.4057959939,      -1.388906588,       1.458169313,               0.5,      0.5962053879,      0.1083972212,                 0,                 0,                 0,      0.1539223012,      0.5962053879,      0.1083972212,                 0,      0.1818118779
         178,      -2.810779227,      -2.279023012,       -2.35020577,      -5.812507052,      0.4059998397,      -1.392805873,       1.453568112,               0.5,      0.5950080583,      0.1104195287,                 0,                 0,                 0,      0.1540146398,      0.5950080583,      0.1104195287,                 0,      0.1855765265
         179,      -2.812980644,       -2.28232247,      -2.350055023,      -5.802355812,      0.4062571892,      -1.396296301,       1.449874446,               0.5,      0.5938141358,       0.112443984,                 0,                 0,                 0,       0.154101732,      0.5938141358,       0.112443984,                 0,      0.1893588873
         180,      -2.814918074,      -2.285192671,       -2.34988396,       -5.79229325,      0.4064979045,      -1.399531085,       1.449288811,               0.5,      0.5926234584,      0.1144705811,                 0,                 0,                 0,      0.1541833835,      0.5926234584,      0.1144705811,                 0,      0.1931590447
         181,      -2.816397945,      -2.287415225,      -2.349717225,      -5.782336513,      0.4066386018,      -1.402574721,        1.47614239,               0.5,       0.591435871,      0.1164994784,                 0,                 0,                 0,      0.1542594528,       0.591435871,      0.1164994784,                 0,      0.1969773632
         182,      -2.817904855,      -2.289589525,      -2.349940254,      -5.772485273,      0.4067110472,      -1.405508563,         1.4829066,               0.5,      0.5902512333,      0.1185309801,                 0,                 0,                 0,      0.1543298727,      0.5902512333,      0.1185309801,                 0,      0.2008144556
         183,       -2.82021757,      -2.292779693,      -2.350678989,      -5.762738428,       0.406778806,      -1.408224725,       1.477914467,               0.5,      0.5890694342,      0.1205655117,                 0,                 0,                 0,      0.1543946699,      0.5890694342,      0.1205655117,                 0,      0.2046711384
         184,      -2.822767506,      -2.296277887,      -2.351556264,      -5.753091926,      0.4068661996,      -1.410839538,        1.47445853,               0.5,      0.5878903948,      0.1226035607,                 0,                 0,                 0,      0.1544539636,      0.5878903948,      0.1226035607,                 0,       0.208548331
         185,      -2.825182344,      -2.300083384,      -2.352152431,      -5.743749947,      0.4069358798,       -1.41419359,       1.471636471,               0.5,      0.5867140782,      0.1246456966,                 0,                 0,                 0,      0.1545079697,      0.5867140782,      0.1246456966,                 0,      0.2124470867
         186,      -2.827392047,      -2.303733833,      -2.352274696,      -5.734487128,      0.4069978488,      -1.416839581,       1.467666712,               0.5,      0.5855405075,      0.1266925452,                 0,                 0,                 0,      0.1545570045,      0.5855405075,      0.1266925452,                 0,      0.2163685409
         187,      -2.829516858,        -2.3072195,       -2.35222908,      -5.725287975,      0.4071892383,      -1.419234185,       1.463281297,               0.5,      0.5843697893,      0.1287447745,                 0,                 0,                 0,      0.1546014743,      0.5843697893,      0.1287447745,                 0,      0.2203138781
         188,       -2.83164615,      -2.310557306,      -2.352172927,      -5.716153292,      0.4074276588,      -1.421518079,       1.457233901,               0.5,      0.5832021086,      0.1308030972,                 0,                 0,                 0,      0.1546418618,      0.5832021086,      0.1308030972,                 0,      0.2242843352
         189,      -2.833509218,      -2.314001206,      -2.352200869,      -5.707085319,      0.4076555122,      -1.423537336,       1.451578404,               0.5,      0.5820377426,      0.1328682485,                 0,                 0,                 0,      0.1546787182,      0.5820377426,      0.1328682485,                 0,      0.2282811556
         190,      -2.834676424,      -2.316968432,      -2.352430696,      -5.698077798,      0.4077930158,       -1.42532535,       1.446092083,               0.5,       0.580877054,      0.1349410126,                 0,                 0,                 0,      0.1547126462,       0.580877054,      0.1349410126,                 0,      0.2323056345
         191,      -2.834775238,      -2.318894509,      -2.352793871,      -5.689124302,      0.4077926184,      -1.423867571,       1.442713753,               0.5,      0.5797204875,      0.1370221993,                 0,                 0,                 0,      0.1547442932,      0.5797204875,      0.1370221993,                 0,      0.2363590769
         192,      -2.835020118,      -2.320453595,      -2.353365998,      -5.680238358,      0.4076659903,       -1.42521454,       1.479728352,               0.5,      0.5785685703,      0.1391126917,                 0,                 0,                 0,       0.154774331,      0.5785685703,      0.1391126917,                 0,      0.2404428773
         193,      -2.835843844,      -2.321952526,      -2.354075811,      -5.671418331,      0.4074831136,      -1.426316006,       1.477895032,               0.5,      0.5774218978,      0.1412134302,                 0,                 0,                 0,       0.154803446,      0.5774218978,      0.1412134302,                 0,      0.2445584949
         194,      -2.837525673,      -2.324071508,      -2.354978276,       -5.66266482,      0.4072806269,      -1.429556864,       1.473006522,               0.5,      0.5762811114,      0.1433254323,                 0,                 0,                 0,        0.15483233,      0.5762811114,      0.1433254323,                 0,      0.2487074962
         195,      -2.840203918,      -2.327018657,      -2.356491681,      -5.653980754,      0.4071204792,      -1.434359438,        1.46765582,               0.5,      0.5751468892,      0.1454497732,                 0,                 0,                 0,      0.1548616736,      0.5751468892,      0.1454497732,                 0,      0.2528915238
         196,      -2.843384366,      -2.330339859,        -2.3583171,      -5.645366082,      0.4069699691,         -1.439063,       1.461854594,               0.5,      0.5740199373,      0.1475875843,                 0,                 0,                 0,      0.1548921608,      0.5740199373,      0.1475875843,                 0,      0.2571122965
         197,      -2.846530356,       -2.33347304,      -2.360033304,      -5.636823854,      0.4067971933,      -1.443526712,       1.455791083,               0.5,       0.572900975,      0.1497400284,                 0,                 0,                 0,        0.15492447,       0.572900975,      0.1497400284,                 0,       0.261371572
         198,      -2.849090408,      -2.335952573,      -2.361127642,      -5.628359219,       0.406607827,      -1.447536923,       1.450218688,               0.5,      0.5717907179,      0.1519082935,                 0,                 0,                 0,      0.1549592748,      0.5717907179,      0.1519082935,                 0,      0.2656711429
         199,      -2.851299401,      -2.338003247,      -2.361795957,       -5.61995934,      0.4065074272,      -1.451131208,       1.445047904,               0.5,      0.5706898739,      0.1540935879,                 0,                 0,                 0,      0.1549972448,      0.5706898739,      0.1540935879,                 0,      0.2700128301
